50
0	6.40312	5	4	110.982	115.694	110.168	116.469	48.2701	45.4863	49.0408	44.6542	62.6418	70.8378	69.3758	64.2573	112.004	106.118	112.112	106.005	112.588	117.546	111.629	118.457	119.436	124.483	124.888	119.013	104.809	106.78	108.453	103.078	99.0202	96.1873	99.1817	96.0208	33.7343	31.0644	31.7805	33.0606	113.991	117.712	114.756	116.966	112.539	116.108	112.112	116.52	63.561	166.412	
6.40312	0	4	5	109.59	114.061	108.674	114.935	47.4236	43.9318	48.1041	43.1856	56.7539	64.846	63.561	58.1893	116.069	110	116	110.073	109.895	114.543	108.683	115.694	116.765	121.643	122.09	116.297	105.991	107.541	109.275	104.202	103.044	100.005	103.005	100.045	39.5601	36.4966	37.6431	38.4708	109.458	113	110.027	112.446	109.179	112.446	108.462	113.137	66.6108	167.057	
5	4	0	6.40312	113.146	117.686	112.259	118.533	44.5533	41.4005	45.2769	40.6079	57.8705	66.1287	64.56	59.6154	112.071	106	112	106.075	113.759	118.457	112.588	119.57	114.935	119.921	120.341	114.495	102.421	104.101	105.816	100.648	99.0454	96.0052	99.0051	96.0469	38.6394	36.0555	36.6742	38.0526	113.442	116.966	113.991	116.43	113.137	116.43	112.446	117.098	62.6498	163.67	
4	5	6.40312	0	107.355	112.004	106.513	112.805	50.9313	47.8017	51.6624	47.0106	61.6117	69.6419	68.4471	62.9365	116.004	110.114	116.108	110.005	108.683	113.6	107.689	114.543	121.198	126.143	126.574	120.748	108.301	110.136	111.83	106.55	103.019	100.18	103.175	100.02	34.7851	31.5753	32.8938	33.541	110.027	113.772	110.82	113	108.559	112.112	108.116	112.539	67.4685	169.744	
110.982	109.59	113.146	107.355	0	6.32456	2	6	155.926	151.433	156.461	150.881	134.629	137.306	140.207	131.605	218.124	213.19	219.021	212.269	23.7697	30.8869	28.4605	26.6271	216.379	220.002	220.69	215.678	215.564	217.083	218.836	213.785	205.679	203.747	206.649	202.763	108.78	104.087	109.037	103.817	62.1691	67.6831	67.082	62.8172	36.6879	43.6578	42.45	38.0789	173.692	276.481	
115.694	114.061	117.686	112.004	6.32456	0	6	2	160.016	155.396	160.524	154.871	136.883	139.201	142.274	133.686	223.575	218.563	224.415	217.702	20.2237	26.5707	25.1794	21.9317	219.244	222.74	223.446	218.525	220.045	221.416	223.188	218.248	211.073	209.067	211.981	208.147	114.529	109.772	114.739	109.554	59.3043	64.6297	64.2806	59.6825	33.3766	40.025	39.3192	34.2053	178.676	280.703	
110.168	108.674	112.259	106.513	2	6	0	6.32456	154.871	150.333	155.396	149.79	133.06	135.665	138.6	130	217.702	212.72	218.563	211.835	21.9317	29.1548	26.5707	25	214.96	218.552	219.244	214.255	214.663	216.123	217.883	212.876	205.222	203.246	206.155	202.299	108.559	103.817	108.78	103.586	60.208	65.7343	65.1153	60.8769	34.7851	41.7852	40.5216	36.2491	173.012	275.481	
116.469	114.935	118.533	112.805	6	2	6.32456	0	161.037	156.461	161.555	155.926	138.409	140.801	143.84	135.248	223.987	219.021	224.86	218.124	22.2036	28.4605	27.1662	23.7697	220.635	224.163	224.864	219.92	220.925	222.353	224.118	219.135	211.518	209.554	212.462	208.598	114.739	110.027	114.983	109.772	61.2944	66.6108	66.2722	61.6604	35.3553	41.9762	41.3038	36.1386	179.335	281.684	
48.2701	47.4236	44.5533	50.9313	155.926	160.016	154.871	161.037	0	6.08276	1	6	54.1295	61.7738	57.4543	58.6941	88.6397	81.5414	87.0919	83.1925	153.629	157.305	151.714	159.154	73.7631	79.3095	79.555	73.4983	61.8466	62.0322	63.9062	59.9083	76.4788	72.0139	74.7329	73.8241	74	73.9256	72.111	75.7694	145.671	147.98	145	148.637	150.841	152.882	149.04	154.638	38.6005	120.768	
45.4863	43.9318	41.4005	47.8017	151.433	155.396	150.333	156.461	6.08276	0	6	1	48.3011	56.0803	51.8652	52.8015	94.541	87.4643	93.0484	89.0505	148.556	152.086	146.54	154.029	74.6726	80.0062	80.3243	74.3303	67.4685	67.3573	69.2604	65.5134	82.2922	77.8781	80.6226	79.6053	73.2462	72.7324	71.3092	74.6324	139.904	142.144	139.169	142.864	145.499	147.411	143.59	149.272	44.1022	125.674	
