150
0	5.09902	5	1	247.697	248.163	250.731	245.098	515.768	516.763	517.707	514.82	283.254	280.216	283.214	280.257	473.187	470.052	473.925	469.308	380.837	376.666	381.526	375.968	91.6788	87.0976	91.0055	87.8009	474.915	475.37	476.34	473.942	66.4003	70.0928	70.8378	65.6049	300.193	292.33	299.252	293.293	133.27	131.126	134.648	129.711	294.002	289.007	294.007	289.002	324	319.002	324.002	319	419.019	413.059	419.058	413.019	327.377	322.969	326.957	323.394	168.502	175.411	175.482	168.428	475.004	473	475	473.004	224.878	223.6	225.577	222.895	49.8197	44.2832	44.911	49.2544	360.401	358.352	362.548	356.18	376.033	372.329	377.033	371.317	323.19	321.622	323.514	321.297	119.239	121.062	122.184	118.089	242.689	242.405	243.239	241.853	264.008	260.722	264.56	260.161	107.615	102.416	108.167	101.833	337.676	333.362	339.531	331.472	378.978	376.431	380.321	375.073	325.208	321.686	324.68	322.219	168.618	168.908	171.397	166.087	425.312	422.246	426.681	420.862	445.798	445.18	446.175	444.802	159.505	162.8	163.6	158.685	234.036	227.636	233.619	228.064	191.635	190.373	191.324	190.686	222.002	224.735	226.296	220.411	198.6	197.874	201.022	195.412	461.213	336.537	
5.09902	0	1	5	246.13	246.465	249.062	243.502	515.151	516.087	517.035	514.2	284.508	281.455	284.45	281.514	472.969	469.793	473.676	469.08	380.716	376.49	381.366	375.832	93.9628	89.2861	93.145	90.1388	474.757	475.147	476.12	473.782	64.3506	67.624	68.4105	63.5138	302.05	294.111	301.015	295.169	132.004	129.692	133.282	128.378	295.061	290.016	295.015	290.062	325.038	320.025	325.025	320.039	420.001	414.005	420.005	414.001	328.868	324.39	328.373	324.891	163.6	170.496	170.575	163.518	476.051	474.026	476.026	474.052	225.282	223.886	225.869	223.294	54.9181	49.366	50.01	54.3323	358.615	356.486	360.717	354.359	375.362	371.598	376.324	370.624	322.568	320.975	322.876	320.665	114.543	116.25	117.478	113.283	240.832	240.52	241.365	239.985	263.655	260.311	264.17	259.788	105.816	100.404	106.33	99.8599	336.305	331.892	338.108	330.055	378.906	376.269	380.171	374.991	326.671	323.048	326.038	323.687	164.396	164.56	167.156	161.756	423.962	420.84	425.301	419.487	446.374	445.71	446.706	445.377	157.544	160.655	161.471	156.707	235.553	229.059	235.032	229.593	194.201	192.925	193.869	193.259	219.829	222.423	224.009	218.213	196.459	195.602	198.806	193.215	462.088	337.854	
5	1	0	5.09902	245.253	245.601	248.195	242.627	514.2	515.14	516.087	513.249	283.51	280.457	283.452	280.516	471.997	468.822	472.705	468.108	379.739	375.516	380.391	374.856	93.0054	88.3233	92.1792	89.1852	473.782	474.175	475.147	472.807	63.5138	66.8431	67.624	62.6817	301.066	293.125	300.028	294.187	131.095	128.798	132.382	127.475	294.061	289.016	294.015	289.062	324.039	319.025	324.025	319.039	419.001	413.005	419.005	413.001	327.873	323.394	327.377	323.897	163.518	170.423	170.496	163.441	475.052	473.026	475.026	473.052	224.288	222.895	224.878	222.299	54.7449	49.2544	49.8197	54.231	357.762	355.642	359.869	353.51	374.414	370.653	375.378	369.677	321.616	320.025	321.925	319.714	114.337	116.108	117.277	113.137	239.985	239.677	240.52	239.14	262.688	259.347	263.205	258.822	104.957	99.5691	105.475	99.0202	335.41	331.006	337.218	329.164	377.927	375.293	379.195	374.012	325.676	322.051	325.042	322.692	164.003	164.21	166.769	161.4	423.066	419.949	424.408	418.593	445.377	444.713	445.71	444.38	156.707	159.841	160.655	155.872	234.559	228.064	234.036	228.6	193.259	191.982	192.925	192.317	219.021	221.633	223.215	217.407	195.645	194.805	198.003	192.408	461.088	336.856	
1	5	5.09902	0	248.566	249.018	251.589	245.963	516.717	517.707	518.652	515.768	284.253	281.215	284.213	281.256	474.157	471.02	474.894	470.278	381.811	377.637	382.498	376.942	92.6499	88.0738	91.9837	88.7694	475.888	476.34	477.31	474.915	67.2012	70.8378	71.5891	66.4003	301.179	293.319	300.242	294.279	134.164	132.004	135.532	130.599	295.002	290.007	295.007	290.002	325	320.002	325.002	320	420.019	414.059	420.058	414.019	328.373	323.966	327.954	324.39	168.582	175.482	175.559	168.502	476.004	474	476	474.004	225.869	224.589	226.566	223.886	50.01	44.4072	45.1221	49.366	361.248	359.189	363.39	357.022	376.977	373.269	377.975	372.259	324.137	322.568	324.46	322.244	119.436	121.198	122.376	118.229	243.526	243.239	244.074	242.689	264.97	261.681	265.52	261.123	108.453	103.228	109	102.65	338.565	334.241	340.414	332.357	379.954	377.403	381.294	376.049	326.204	322.684	325.678	323.215	169	169.248	171.773	166.433	426.203	423.132	427.57	421.751	446.794	446.175	447.17	445.798	160.328	163.6	164.402	159.505	235.032	228.633	234.617	229.059	192.585	191.324	192.276	191.635	222.8	225.515	227.079	221.206	199.402	198.658	201.814	196.207	462.212	337.535	
247.697	246.13	245.253	248.566	0	6.7082	6	3	277.051	277.016	278.002	276.062	151.159	148.933	150.266	149.833	244.131	240.052	244.051	240.133	160.328	154.78	159.662	155.467	192.096	192.52	189.842	194.743	247.342	246.1	247.099	246.343	182.025	179.847	178.941	182.915	191.024	182.661	185.607	188.162	114.826	116.619	113.208	118.191	147.027	141.834	144.506	144.402	164.347	160.312	163.6	161.075	236.172	229.478	234.674	231.009	189.024	182.628	185	186.703	206.952	209.554	208.586	207.928	288.487	285.82	287.626	286.686	94.3398	89.202	89.3588	94.1913	268.365	268.308	265.189	271.448	113.406	112.045	115.884	109.481	140.004	135.059	140.057	135.004	92.9624	90.802	92.7631	91.0055	192.094	199.023	192.023	199.09	15.6205	17.0294	16.2788	16.4012	64.2028	60.2163	62.6259	61.8547	140.431	146.263	139.979	146.697	90.824	85.9069	92.3093	84.309	160.331	155.003	158.902	156.467	186.231	178.807	180.602	184.491	154.564	162.049	155.232	161.409	178.314	174.957	179.513	173.727	243.578	241.299	242.244	242.638	89.8888	88.6002	87.6413	90.824	146.113	140.513	141.152	145.496	185.952	185.149	184.968	186.132	39.5601	43.8634	42.0476	41.4849	56.1427	60	56	60.1332	269.067	186.561	
248.163	246.465	245.601	249.018	6.7082	0	3	6	279.202	279.029	280.018	278.21	157.867	155.641	156.975	156.541	247.396	243.249	247.245	243.403	164.712	159.11	163.954	159.891	194.756	195.021	192.44	197.307	250.721	249.339	250.338	249.724	182.214	179.789	178.899	183.087	197.73	189.362	192.315	194.859	115.802	117.324	114.039	119.038	153.701	148.519	151.172	151.093	170.836	166.832	170.082	167.601	241.814	235.128	240.277	236.698	195.645	189.251	191.604	193.342	202.786	205.222	204.247	203.767	293.82	291.139	292.933	292.031	100.603	95.4254	95.6347	100.404	269.987	269.774	266.717	273.007	112.33	110.603	114.621	108.227	143.087	138.014	143.014	138.091	97.2677	95.0789	97.0155	95.3362	189.381	196.207	189.214	196.367	9.84886	11.1803	10.2956	10.7703	70.8025	66.8506	69.2026	68.5055	140.656	146.294	140.161	146.769	91.7606	86.3771	92.9731	85.0706	164.842	159.364	163.233	161.012	192.855	185.421	187.2	191.128	150.443	157.877	151.01	157.334	178.844	175.308	179.939	174.184	248.485	246.142	247.081	247.552	89.4707	87.6641	86.7295	90.377	152.453	146.769	147.503	151.743	191.366	190.539	190.379	191.525	35.3553	38.8973	37	37.3363	53.9351	57.3149	53.3385	57.8705	274.274	193.08	
250.731	249.062	248.195	251.589	6	3	0	6.7082	276.226	276.062	277.051	275.234	156.541	154.353	155.641	155.261	244.401	240.252	244.248	240.408	161.818	156.208	161.047	157.003	196.665	196.987	194.371	199.251	247.73	246.343	247.342	246.733	184.838	182.464	181.571	185.715	196.474	188.162	191.024	193.693	118.224	119.817	116.499	121.495	152.122	146.986	149.566	149.586	168.885	164.924	168.122	165.702	239.251	232.568	237.697	234.156	193.912	187.523	189.834	191.651	205.73	208.147	207.171	206.712	291.137	288.453	290.243	289.353	100.319	95.1893	95.3362	100.18	272.25	272.083	269.007	275.289	109.859	108.231	112.201	105.802	140.089	135.015	140.014	135.093	94.3716	92.1792	94.1116	92.4446	192.375	199.203	192.211	199.361	12.6491	13.9284	13	13.6015	69.0652	65.192	67.424	66.888	143.265	148.946	142.78	149.412	88.8876	83.5703	90.1388	82.2192	161.969	156.467	160.331	158.146	191.128	183.674	185.421	189.433	153.395	160.823	153.951	160.29	176.045	172.54	177.158	171.397	245.687	243.329	244.266	244.755	92.1954	90.4765	89.5377	93.1075	152.069	146.492	147.105	151.476	191.859	191.05	190.874	192.034	38.3275	41.7612	39.8497	40.3113	56.8859	60.2993	56.3205	60.8276	271.553	191.167	
245.098	243.502	242.627	245.963	3	6	6.7082	0	280.018	279.973	280.959	279.029	152.532	150.266	151.648	151.159	247.13	243.051	247.051	243.132	163.248	157.709	162.595	158.382	190.142	190.507	187.864	192.754	250.338	249.098	250.098	249.339	179.36	177.133	176.23	180.247	192.315	183.897	186.936	189.362	112.33	114.057	110.675	115.663	148.661	143.422	146.168	145.962	166.352	162.274	165.614	163.028	238.768	232.071	237.287	233.585	190.801	184.402	186.815	188.438	204.025	206.649	205.682	205	291.194	288.531	290.341	289.389	94.6414	89.4539	89.6772	94.4299	266.07	265.966	262.865	269.134	115.802	114.337	118.229	111.826	143.003	138.058	143.056	138.004	95.901	93.7443	95.7079	93.9415	189.095	196.023	189.024	196.092	13.4536	14.8661	14.2127	14.1421	66.0681	62.0081	64.5368	63.6003	137.768	143.562	137.306	144.003	93.6376	88.6397	95.0789	87.0919	163.233	157.927	161.83	159.364	188.003	180.602	182.428	186.231	151.634	159.126	152.315	158.474	181.077	177.688	182.258	176.477	246.4	244.135	245.082	245.459	87.0919	85.7263	84.7703	88.0227	146.513	140.801	141.566	145.774	185.443	184.621	184.456	185.607	36.6879	41.1461	39.3573	38.6005	53.1507	57	53	57.1402	271.812	188.521	
515.768	515.151	514.2	516.717	277.051	279.202	276.226	280.018	0	6.08276	6	1	270.946	272.591	270.298	273.234	57.4543	57.2014	54.9181	59.6406	141.45	144.062	139.818	145.647	441.13	443.514	439.874	444.761	60.3738	55.5698	55.0727	60.8276	453.29	452.391	451.426	454.252	288.175	288.555	283.748	292.91	384.338	387.398	383.537	388.191	255.441	257.379	253.513	259.278	232.639	235.519	231.935	236.212	174.642	174.428	171.898	177.133	253.387	252.21	249.58	255.979	476.017	477.127	476.127	477.017	166.589	164.779	164.596	166.769	298.297	297.866	296.068	300.082	525.137	526.802	523.129	528.796	186.118	191.69	186.762	191.063	139.843	143.84	139.014	144.641	192.585	194.18	192.276	194.487	468.364	475.042	468.073	475.329	287.675	288.564	287.569	288.669	252.367	255.384	251.645	256.096	412.585	419.109	412.331	419.358	189.214	196.064	189.066	196.207	144.516	144.586	141.198	147.828	253.158	249.898	247.891	255.123	425.075	432.029	425.029	432.074	113.759	119.369	114.56	118.6	131.913	128.515	128.16	132.257	365.367	365.016	364.033	366.347	316.436	318.442	313.524	321.31	380.033	380.254	379.444	380.841	313.439	314.841	312.847	315.43	333.054	336.507	332.537	337.018	152.591	238.533	
516.763	516.087	515.14	517.707	277.016	279.029	276.062	279.973	6.08276	0	1	6	274.133	275.726	273.47	276.384	62.1772	61.5873	59.5399	64.1405	144.031	146.441	142.302	148.122	442.792	445.118	441.5	446.4	65.3911	60.3738	59.9333	65.7951	454.01	453.018	452.055	454.968	292	292.228	287.507	296.65	385.047	388.044	384.2	388.882	258.606	260.432	256.632	262.378	236.212	239.002	235.493	239.71	179.769	179.427	177.003	182.157	257.379	256.088	253.513	259.915	475.004	476.026	475.026	476.004	172.491	170.66	170.496	172.653	300.177	299.641	297.861	301.944	526.69	528.285	524.63	530.33	184.318	189.789	184.838	189.283	140.73	144.544	139.778	145.465	193.598	195.144	193.259	195.479	468.011	474.641	467.68	474.966	287.392	288.257	287.265	288.383	253.693	256.632	252.927	257.387	413.189	419.672	412.921	419.936	188.597	195.31	188.322	195.576	147.201	146.997	143.694	150.426	257.099	253.712	251.748	259.023	424.231	431.14	424.143	431.227	111.4	116.927	112.058	116.297	137.244	133.795	133.462	137.568	365.636	365.168	364.188	366.613	319.201	321.076	316.218	324.014	382.8	383.001	382.2	383.6	313.077	314.341	312.349	315.063	332.929	336.3	332.34	336.883	158.319	242.539	
