100
0	9.21954	7	6	258.496	263.856	260.284	262.092	265.59	268.732	269.462	264.849	126.921	129.031	129.808	126.127	302.121	302.671	305.552	299.207	69.1158	66.0681	69.0652	66.1211	199.725	200.25	203.482	196.431	228.876	223.808	228.79	223.895	95.1893	102	102.176	95	59.4811	58.5235	61.2699	56.648	221.93	229.961	227.706	224.243	190.058	198.04	193.869	194.312	180.405	183.992	182.727	181.687	205.119	202.089	205.088	202.121	197.327	196.865	199.672	194.487	74.1687	80.6226	80.1561	74.6726	194.34	193.652	197.254	190.683	98.0612	98.3107	99.0404	97.3242	263.424	269.987	264.764	268.673	117.801	124.808	121.828	120.88	64.1327	60.2993	63.2851	61.1882	168.238	173.658	173.954	167.932	123.762	125.284	124.724	124.326	184.981	191.387	191.909	184.44	240.002	235.002	240.002	235.002	
9.21954	0	6	7	250.05	255.384	251.788	253.671	260.44	263.469	264.282	259.615	122.09	123.968	124.92	121.116	301.877	302.233	305.197	298.881	75.8024	72.6911	75.6637	72.8354	198.708	198.91	202.312	195.243	235.553	230.471	235.44	230.586	88.8144	95.1893	95.7549	88.2043	56.6127	54.5894	58.2495	52.8394	212.758	220.792	218.552	215.058	181.276	189.212	185.003	185.569	171.187	174.774	173.511	172.467	211.464	208.406	211.4	208.471	200.96	200.172	203.022	198.081	67.0075	73.1095	73.0068	67.1193	197.223	196.173	199.85	193.497	92.72	92.6499	93.6803	91.6788	254.285	260.864	255.619	259.557	108.6	115.603	112.645	111.665	71.5681	67.2681	70.214	68.6804	163.625	168.908	169.248	163.273	115.447	116.914	116.417	115.948	179.067	185.284	185.952	178.373	246.13	241.075	246.073	241.133	
7	6	0	9.21954	255.486	260.801	257.187	259.124	258.822	261.939	262.688	258.062	120.208	122.262	123.081	119.369	297.392	297.834	300.761	294.432	69.8713	66.7533	69.7209	66.9104	194.558	194.918	198.237	191.175	229.593	224.511	229.478	224.629	88.2043	95	95.1893	88	53.3385	52	55.0727	50.1597	216.227	224.243	221.93	218.6	186.432	194.312	190.058	190.767	175.069	178.645	177.341	176.389	205.477	202.418	205.412	202.485	195.205	194.487	197.327	192.333	67.1863	73.6817	73.171	67.7422	191.638	190.683	194.34	187.928	91.2195	91.4112	92.1954	90.4268	258.799	265.424	260.11	264.14	112.294	119.331	116.211	115.521	65.8027	61.3922	64.3273	62.9365	161.595	166.979	167.287	161.276	117.047	118.596	118.004	117.644	178.059	184.44	184.981	177.496	240.133	235.077	240.075	235.136	
6	7	9.21954	0	253.124	258.503	254.951	256.702	267.167	270.224	271.017	266.363	128.705	130.648	131.552	127.781	306.537	307.002	309.919	303.587	75.1066	72.0625	75.06	72.111	203.769	204.137	207.454	200.392	234.853	229.787	234.77	229.872	95.7549	102.176	102.703	95.1893	62.434	60.8358	64.1405	59.0339	218.552	226.597	224.415	220.792	185.003	193.039	188.915	189.212	176.641	180.236	179.011	177.882	211.116	208.087	211.085	208.118	203.022	202.485	205.302	200.172	74.0068	80.0999	80.0062	74.108	199.85	199.06	202.684	196.173	99.4585	99.4636	100.424	98.4886	258.99	265.505	260.354	264.169	114.285	121.248	118.431	117.201	70.0357	66.2722	69.2604	67.082	170.188	175.514	175.841	169.85	122.25	123.693	123.223	122.723	185.952	192.2	192.844	185.284	246.002	241.002	246.002	241.002	
258.496	250.05	255.486	253.124	0	5.65685	4	4	331.436	330.492	333.182	328.732	267.12	264.229	267.226	264.121	462.248	459.358	463.269	458.328	323.303	320.145	322.94	320.512	366.674	362.215	367.185	361.697	479.12	474.04	478.841	474.322	238.757	232.31	238.302	232.777	266.086	258.815	265.635	259.278	125.096	125.801	129.035	121.758	72.1803	66.2722	71.2531	67.2681	119.641	118.36	120.304	117.686	453.442	450.284	453.177	450.552	422.092	418.32	421.304	419.115	230.497	224.589	229.532	225.575	411.577	407.034	411.024	407.593	252.642	248.582	252.573	248.652	71.6938	70.2638	73.4302	68.4471	162.237	156.719	161.697	157.277	320.782	315.696	318.473	318.025	287.701	287.738	288.721	286.714	198.063	196.092	198.091	196.064	268.034	266.085	269.92	264.17	485.808	480.477	485.338	480.951	
263.856	255.384	260.801	258.503	5.65685	0	4	4	333.362	332.339	335.049	330.637	271.03	268.091	271.09	268.03	465.396	462.448	466.367	461.468	328.495	325.338	328.125	325.712	370.3	365.776	370.752	365.318	484.087	479.009	483.803	479.296	243.091	236.542	242.528	237.118	270.913	263.638	270.44	264.123	126.4	126.752	130.085	122.967	76.9025	70.7107	75.6637	72.0347	122.809	121.396	123.357	120.839	458.373	455.214	458.102	455.488	426.561	422.734	425.715	423.586	235.153	229.172	234.105	230.243	415.928	411.326	415.313	411.947	256.944	252.873	256.86	252.958	70.4557	68.4763	72.111	66.7308	166.736	161.124	166.09	161.79	326.038	320.924	323.693	323.289	291.046	290.986	291.973	290.057	202.002	200.01	202.01	200.002	270.913	268.822	272.677	267.032	490.65	485.314	490.168	485.8	
260.284	251.788	257.187	254.951	4	4	0	5.65685	329.73	328.732	331.436	327.012	267.03	264.093	267.092	264.03	461.468	458.53	462.448	457.542	324.785	321.629	324.41	322.006	366.314	361.796	366.771	361.332	480.254	475.178	479.968	475.467	239.109	232.551	238.537	233.137	267.032	259.756	266.552	260.248	122.967	123.458	126.752	119.57	73.0068	66.7533	71.7008	68.1542	118.87	117.478	119.436	116.902	454.526	451.367	454.252	451.643	422.594	418.76	421.74	419.62	231.225	225.229	230.159	226.318	411.947	407.339	411.326	407.966	252.958	248.888	252.873	248.974	68.2642	66.6408	69.9714	64.846	162.779	157.153	162.117	157.835	322.374	317.238	320.002	319.631	287.089	287.042	288.028	286.1	198.003	196.01	198.01	196.003	267.032	264.97	268.822	263.154	486.77	481.433	486.285	481.923	
262.092	253.671	259.124	256.702	4	4	5.65685	0	335.049	334.079	336.776	332.339	271.118	268.226	271.223	268.119	466.168	463.269	467.181	462.248	327.031	323.872	326.671	324.234	370.656	366.191	371.162	365.679	482.962	477.881	482.685	478.16	242.745	236.305	242.297	236.764	269.981	262.711	269.537	263.167	128.472	129.035	132.31	125.096	76.1183	70.2567	75.2396	71.1969	123.556	122.25	124.197	121.598	457.299	454.141	457.035	454.406	426.063	422.298	425.282	423.085	234.438	228.543	233.489	229.513	415.562	411.024	415.014	411.577	256.632	252.573	256.564	252.642	73.7835	72.0069	75.4718	70.2353	166.208	160.702	165.68	161.245	324.464	319.399	322.182	321.702	291.65	291.673	292.657	290.663	202.062	200.09	202.089	200.062	271.901	269.92	273.761	268.034	489.695	484.366	489.229	484.836	
265.59	260.44	258.822	267.167	331.436	333.362	329.73	335.049	0	5	4	3	138.741	136.561	135.823	139.463	162.225	156.895	160.723	158.433	261.008	260.002	260.008	261.002	126.57	119.708	122.332	124.036	320.39	317.036	319.526	317.907	173.104	168.861	166.571	175.308	207.885	207.396	205.922	209.344	207.993	209.351	205.572	211.729	276.261	276.568	272.369	280.401	216.906	216.982	215.288	218.586	297.893	295.625	297.007	296.515	228.114	220.586	222.191	226.55	196.655	193.023	191.084	198.54	210.623	202.566	204.707	208.543	167.72	167.932	166.76	168.885	275.191	281.32	274.609	281.888	213.572	213.103	209.781	216.836	269.03	263.093	263.03	269.091	98.1529	92.3959	92.228	98.3107	171.012	171.4	170.206	172.2	84.119	80.1561	78.032	86.093	310.633	306.203	308.974	307.877	
268.732	263.469	261.939	270.224	330.492	332.339	328.732	334.079	5	0	3	4	141.993	139.714	139.058	142.636	166.355	160.963	164.77	162.585	265.047	264.008	264.047	265.008	131.548	124.68	127.318	128.996	325.357	321.995	324.493	322.865	175.841	171.397	169.248	177.91	211.265	210.647	209.296	212.603	206.693	207.868	204.12	210.395	276.089	276.241	272.092	280.179	216.622	216.615	214.947	218.277	302.828	300.554	301.944	301.443	233.094	225.568	227.178	231.525	199.324	195.543	193.706	201.109	215.604	207.548	209.695	213.516	170.766	170.88	169.8	171.84	273.542	279.603	272.927	280.203	214.742	214.112	210.877	217.92	273.002	267.03	267.002	273.029	101.71	95.8853	95.7549	101.833	172.534	172.861	171.712	173.678	86.3308	81.9878	80.0625	88.1192	315.626	311.193	313.968	312.866	
269.462	264.282	262.688	271.017	333.182	335.049	331.436	336.776	4	3	0	5	142.636	140.431	139.714	143.339	163.527	158.114	161.914	159.765	265.008	264.002	264.008	265.002	130	123.167	125.718	127.534	323.855	320.525	322.988	321.399	176.853	172.54	170.3	179.011	211.811	211.294	209.848	213.244	209.468	210.685	206.93	213.178	278.539	278.744	274.578	282.646	219.107	219.128	217.451	220.771	301.443	299.189	300.554	300.082	231.525	223.987	225.568	229.985	200.382	196.698	194.795	202.233	214.033	205.973	208.079	211.986	171.563	171.747	170.602	172.702	276.395	282.469	275.786	283.064	216.64	216.086	212.81	219.859	273.029	267.092	267.03	273.09	102.108	96.3379	96.1769	102.259	174.256	174.614	173.442	175.422	87.6584	83.5284	81.4923	89.5545	313.963	309.555	312.296	311.236	
264.849	259.615	258.062	266.363	328.732	330.637	327.012	332.339	3	4	5	0	138.08	135.823	135.148	138.741	165.076	159.765	163.6	161.276	261.048	260.008	260.048	261.008	128.16	121.264	123.976	125.539	321.908	318.523	321.048	319.39	172.07	167.693	165.496	174.184	207.328	206.737	205.361	208.691	205.197	206.516	202.744	208.926	273.79	274.046	269.863	277.914	214.394	214.443	212.758	216.067	299.294	297.007	298.412	297.893	229.706	222.191	223.826	228.114	195.576	191.846	189.974	197.396	212.219	204.167	206.349	210.098	166.904	167.045	165.94	168.003	272.325	278.442	271.737	279.016	211.646	211.102	207.82	214.87	269.002	263.03	263.002	269.03	97.7394	91.9239	91.7878	97.8673	169.257	169.614	168.443	170.423	82.7345	78.5493	76.5376	84.5991	312.314	307.859	310.664	309.524	
126.921	122.09	120.208	128.705	267.12	271.03	267.03	271.118	138.741	141.993	142.636	138.08	0	4.24264	3	3	204.088	202.596	206.197	200.449	130.507	128.787	129.541	129.757	101.651	98.3514	103.092	96.8401	239.61	235	239.019	235.601	39.6232	40.3113	35.2278	44.2041	69.4622	68.6586	67.4759	70.6116	172.754	179.011	175.308	176.511	197.122	201.487	196.499	202.094	150.96	153.31	151.327	152.948	213.403	210.412	212.8	211.021	163.049	157.813	160.649	160.256	62.482	61.5549	58	65.7951	149.616	143.84	147.709	145.798	30.0167	31.4006	29.1548	32.2025	237.228	244.499	237.691	244.049	109.636	113.358	108.467	114.477	136.894	130.419	131.027	136.312	41.6293	46.8188	47.1699	41.2311	69.0652	71.0282	69.029	71.0634	61.5224	69.0507	68.469	62.1691	239.069	233.754	238.046	234.796	
129.031	123.968	122.262	130.648	264.229	268.091	264.093	268.226	136.561	139.714	140.431	135.823	4.24264	0	3	3	205.626	204.012	207.646	201.955	134.201	132.439	133.24	133.405	103.812	100.285	105.081	98.9545	243.805	239.201	243.212	239.804	39.6989	39.4081	34.7131	43.8634	72.1734	71.0211	70.1783	72.9932	168.908	175.114	171.397	172.679	194.487	198.728	193.747	199.449	147.665	149.967	147.98	149.656	217.607	214.618	217.002	215.23	166.94	161.645	164.469	164.158	63.0079	61.5549	58.258	66.0681	153.379	147.526	151.38	149.576	31.3847	32.249	30.4631	33.121	233.634	240.902	234.079	240.47	107.564	111.086	106.231	112.361	140.464	133.959	134.618	139.832	40.3113	45.1885	45.618	39.8246	66.2722	68.1836	66.1891	68.2642	58.2151	65.6201	65.192	58.6941	243.187	237.876	242.157	238.925	
