80
0	5.83095	5	3	96.933	102.157	100.658	98.4886	183.338	178.398	184.361	177.341	278.604	282.207	282.899	277.901	114.56	118.191	119.553	113.137	153.101	150.083	154.208	148.946	365.568	368.023	369.33	364.247	276.471	279.959	282.668	273.701	229	225.009	229.009	225	180.056	181.915	181.033	180.942	233.649	230.723	236.136	228.178	103.247	104.924	104.178	104	200.96	201.259	203.593	198.595	73	76.4199	73.7564	75.6902	102.122	107.299	107.117	102.313	88.1419	94.2603	94.1329	88.278	215.232	210.867	215.824	210.262	157.664	160.627	159.531	158.773	279.458	276.877	280.922	275.392	245.601	246.532	249.93	242.143	
5.83095	0	3	5	91.1811	96.3846	94.921	92.7038	183.48	178.37	184.448	177.37	277.218	280.722	281.428	276.501	113.358	116.675	118.106	111.866	152.977	149.79	154.019	148.718	363.849	366.231	367.561	362.505	273.514	276.848	279.652	270.647	232.054	228.02	232.019	228.055	174.545	176.366	175.525	175.391	233.002	229.889	235.41	227.423	97.4987	99.1615	98.4327	98.2344	198.093	198.245	200.689	195.617	67.2681	70.7248	68.0147	70.0071	97.0206	102.122	102.02	97.1288	83.0241	89.0898	89.0225	83.0963	217.745	213.244	218.215	212.763	151.921	154.871	153.792	153.013	277.915	275.218	279.351	273.761	242.854	243.606	247.13	239.268	
5	3	0	5.83095	92.3093	97.5756	96.0052	93.9415	180.854	175.787	181.835	174.771	275.073	278.614	279.315	274.361	111.126	114.56	115.966	109.659	150.416	147.275	151.476	146.185	361.836	364.247	365.568	360.501	272.068	275.485	278.237	269.253	229.055	225.02	229.02	225.056	175.171	177.054	176.148	176.082	230.601	227.548	233.034	225.056	98.6154	100.319	99.5389	99.4032	196.596	196.825	199.211	194.178	69.3109	72.8354	70.0357	72.1388	97.1288	102.313	102.122	97.3293	83.1505	89.2749	89.1403	83.2947	214.756	210.262	215.232	209.774	153.013	156	154.871	154.156	275.83	273.178	277.276	271.709	241.299	242.143	245.601	237.777	
3	5	5.83095	0	95.8593	101.02	99.6243	97.3088	185.93	180.945	186.938	179.903	280.722	284.289	284.986	280.014	116.726	120.241	121.631	115.278	155.618	152.552	156.707	151.433	367.561	369.986	371.303	366.231	277.894	281.301	284.06	275.073	232	228.009	232.009	228	179.446	181.246	180.427	180.269	236.019	233.032	238.481	230.512	102.181	103.817	103.121	102.883	202.425	202.647	205.039	200.002	71.0634	74.411	71.8401	73.6614	102.02	107.117	107.019	102.122	88.0227	94.0851	94.0213	88.0909	218.215	213.841	218.799	213.244	156.605	159.531	158.483	157.664	281.517	278.891	282.97	277.417	247.13	247.97	251.432	243.606	
96.933	91.1811	92.3093	95.8593	0	5.65685	4	4	194.023	187.067	194.064	187.024	255.906	257.599	258.496	255	118.423	116.039	118.038	116.43	164.11	159.05	164.049	159.113	333.377	334.51	336.162	331.711	226.433	226.982	231.251	222.072	279.866	275.436	279.229	276.082	86.0233	87.2067	87.023	86.209	226.53	220.756	227.517	219.738	6.32456	8.06226	7.28011	7.2111	158.382	155.901	160.031	154.208	37	37.5766	36.0555	38.4838	33.2415	32.7567	35.3553	30.4631	31.0644	29.2746	31.257	29.0689	258.822	252.723	257.573	253.996	60.7454	63.6946	62.6259	61.8466	254.018	249.594	254.922	248.67	201.206	198.842	204.277	195.686	
102.157	96.3846	97.5756	101.02	5.65685	0	4	4	198.003	191.003	198.003	191.003	257.899	259.471	260.377	256.984	122.801	120.204	122.201	120.814	168.297	163.196	168.19	163.306	334.55	335.596	337.267	332.866	226.716	227.035	231.407	222.252	284.951	280.516	284.297	281.178	82.0244	83.0241	83.0241	82.0244	229.513	223.618	230.417	222.686	2.82843	3	3.60555	2	159.665	157	161.227	155.396	39.8121	39.8497	38.833	40.8044	35.9026	34.5398	37.3363	32.9848	35.5106	33	35	33.541	263.737	257.599	262.435	258.925	55.6597	58.5235	57.5674	56.648	255.853	251.334	256.72	250.45	202.04	199.444	205	196.4	
100.658	94.921	96.0052	99.6243	4	4	0	5.65685	194.003	187.003	194.003	187.003	254.244	255.853	256.757	253.332	118.828	116.211	118.207	116.842	164.305	159.201	164.195	159.314	331.186	332.266	333.93	329.509	223.732	224.163	228.484	219.317	281.178	276.74	280.516	277.411	82.0244	83.2166	83.0241	82.2192	225.61	219.738	226.53	218.79	2.82843	5	3.60555	4.47214	156.247	153.652	157.842	152.013	40.8044	41.2311	39.8497	42.1545	32.0156	30.8707	33.6155	29.1204	31.5753	29	31	29.6142	259.887	253.734	258.565	255.08	57.0088	60.0083	58.8727	58.1808	252.248	247.76	253.126	246.862	198.806	196.311	201.814	193.217	
98.4886	92.7038	93.9415	97.3088	4	4	5.65685	0	198.023	191.065	198.063	191.024	259.538	261.192	262.092	258.629	122.409	120.037	122.037	120.416	168.107	163.049	168.048	163.11	336.719	337.818	339.478	335.046	229.382	229.819	234.139	224.971	283.656	279.229	283.028	279.866	86.0233	87.023	87.023	86.0233	230.417	224.617	231.387	223.618	6.32456	7	7.28011	6	161.756	159.201	163.371	157.544	35.9026	36.0555	34.9285	37	37	36.2353	38.9102	34.176	35.0571	33.2415	35.2278	33.0606	262.688	256.603	261.457	257.857	59.4811	62.2977	61.4003	60.407	257.599	253.142	258.49	252.232	204.402	201.936	207.425	198.829	
183.338	183.48	180.854	185.93	194.023	198.003	194.003	198.023	0	7.28011	2	7	111.665	117.004	117.324	111.328	77.1038	78.2304	76.2365	79.0759	31.3209	35.6931	30.8058	36.1386	199.542	203.273	204.088	198.708	153.574	161.617	160.462	154.78	117.004	113.004	115.421	114.621	212.85	216.924	213.242	216.539	57.2451	58.1893	60.8358	54.4243	196.023	198.04	196.041	198.023	103.005	108.407	105.437	106.042	209.476	213.235	209.296	213.41	163.248	166.589	163.6	166.244	163.077	165.003	163.003	165.076	89.6437	82.6196	85.7963	86.6083	221.678	225.078	222.173	224.589	115.802	116.181	117.72	114.237	123.762	130.602	128.577	125.865	
178.398	178.37	175.787	180.945	187.067	191.003	187.003	191.065	7.28011	0	7	2	112.401	117.546	117.924	112.004	70.6116	71.4493	69.4622	72.5672	25.4951	29.4109	24.6982	30.0832	200.803	204.394	205.273	199.905	150.473	158.319	157.407	151.427	122.919	118.849	121.38	120.42	205.626	209.697	206.022	209.308	59.0762	59.0339	62.434	55.4707	189.003	191.01	189.011	191.003	97.3499	102.65	99.8599	100.21	202.98	206.712	202.786	206.903	156.157	159.452	156.461	159.154	156.157	158.003	156.003	158.155	95.6713	88.6172	91.9674	92.4554	214.401	217.8	214.895	217.313	116.108	116.09	117.987	114.18	120.075	126.649	124.952	121.84	
184.361	184.448	181.835	186.938	194.064	198.003	194.003	198.063	2	7	0	7.28011	109.786	115.109	115.434	109.444	77.4661	78.4092	76.4199	79.4292	31.9531	36.1386	31.3209	36.6879	197.73	201.445	202.267	196.888	151.608	159.662	158.493	152.83	118.6	114.621	117.004	116.25	212.078	216.157	212.462	215.78	55.4707	56.3028	59.0339	52.5547	196.003	198.01	196.01	198.003	101.4	106.827	103.812	104.484	209.848	213.591	209.659	213.776	163.15	166.433	163.441	166.148	163.15	165.003	163.003	165.148	91.214	84.2021	87.3212	88.2326	221.199	224.589	221.678	224.116	113.886	114.237	115.802	112.294	121.84	128.705	126.649	123.976	
