20
0	39	639	278	187	797	675	193	29	44	119	158	11	563	209	828	119	824	390	31	
39	0	321	500	517	696	866	742	165	430	724	314	979	74	422	835	609	554	551	246	
639	321	0	467	3	752	194	67	156	783	533	128	809	985	192	731	237	456	958	786	
278	500	467	0	796	254	753	176	672	544	582	452	730	630	698	297	468	482	108	78	
187	517	3	796	0	884	767	580	111	819	548	341	636	710	25	856	969	717	345	513	
797	696	752	254	884	0	382	923	233	973	855	806	768	700	734	519	775	508	95	107	
675	866	194	753	767	382	0	515	270	269	587	81	533	83	305	481	492	878	757	598	
193	742	67	176	580	923	515	0	390	105	503	693	244	865	893	476	651	26	551	125	
29	165	156	672	111	233	270	390	0	981	457	113	266	537	843	377	291	469	94	66	
44	430	783	544	819	973	269	105	981	0	263	146	799	431	863	568	132	836	857	300	
119	724	533	582	548	855	587	503	457	263	0	587	906	611	472	91	330	678	890	961	
158	314	128	452	341	806	81	693	113	146	587	0	284	214	511	781	456	999	986	62	
11	979	809	730	636	768	533	244	266	799	906	284	0	68	626	679	211	775	600	373	
563	74	985	630	710	700	83	865	537	431	611	214	68	0	220	829	382	163	976	412	
209	422	192	698	25	734	305	893	843	863	472	511	626	220	0	745	482	312	431	620	
828	835	731	297	856	519	481	476	377	568	91	781	679	829	745	0	132	748	521	24	
119	609	237	468	969	775	492	651	291	132	330	456	211	382	482	132	0	27	148	965	
824	554	456	482	717	508	878	26	469	836	678	999	775	163	312	748	27	0	812	693	
390	551	958	108	345	95	757	551	94	857	890	986	600	976	431	521	148	812	0	698	
31	246	786	78	513	107	598	125	66	300	961	62	373	412	620	24	965	693	698	0	
