20
0	691	893	286	22	93	743	726	874	675	709	629	360	323	133	717	816	381	159	599	
691	0	158	934	880	936	892	796	258	557	291	674	334	932	800	3	661	725	445	252	
893	158	0	971	745	173	925	461	490	380	785	84	444	430	143	859	635	919	855	422	
286	934	971	0	908	643	217	379	904	543	914	837	790	279	776	38	56	33	161	581	
22	880	745	908	0	881	258	495	985	461	657	742	149	874	657	601	324	574	674	522	
93	936	173	643	881	0	222	617	953	353	412	652	270	702	784	530	391	666	785	726	
743	892	925	217	258	222	0	636	91	486	125	883	783	200	277	317	76	341	846	936	
726	796	461	379	495	617	636	0	396	291	328	878	382	129	174	374	739	172	618	826	
874	258	490	904	985	953	91	396	0	783	281	32	225	297	149	343	389	668	469	781	
675	557	380	543	461	353	486	291	783	0	167	230	283	530	401	785	87	745	541	673	
709	291	785	914	657	412	125	328	281	167	0	823	970	509	5	631	308	58	649	732	
629	674	84	837	742	652	883	878	32	230	823	0	9	473	179	837	953	3	564	707	
360	334	444	790	149	270	783	382	225	283	970	9	0	212	108	402	491	394	758	708	
323	932	430	279	874	702	200	129	297	530	509	473	212	0	202	277	702	758	753	266	
133	800	143	776	657	784	277	174	149	401	5	179	108	202	0	807	541	240	732	758	
717	3	859	38	601	530	317	374	343	785	631	837	402	277	807	0	77	391	217	454	
816	661	635	56	324	391	76	739	389	87	308	953	491	702	541	77	0	393	419	961	
381	725	919	33	574	666	341	172	668	745	58	3	394	758	240	391	393	0	997	338	
159	445	855	161	674	785	846	618	469	541	649	564	758	753	732	217	419	997	0	606	
599	252	422	581	522	726	936	826	781	673	732	707	708	266	758	454	961	338	606	0	
