120
0	66	44	3	69	20	64	23	75	29	56	7	58	31	58	74	92	1	89	14	52	39	13	9	70	29	40	78	96	60	23	18	35	97	74	81	54	72	39	86	89	19	68	66	68	62	59	45	100	46	82	5	70	91	63	7	52	11	5	7	77	88	39	4	57	87	8	100	51	77	60	25	65	34	55	92	21	37	72	9	65	83	11	23	78	44	10	69	92	70	12	81	73	59	27	44	50	5	27	74	46	99	99	23	74	43	96	75	54	46	40	18	86	76	45	19	10	45	38	42	
66	0	37	87	77	7	16	32	94	37	36	10	23	26	26	70	80	93	74	70	12	10	61	86	100	89	42	73	60	89	4	79	52	2	21	30	93	73	6	9	40	47	21	76	23	93	11	25	53	6	4	27	30	41	75	25	48	29	31	9	39	74	26	34	48	53	87	50	24	43	39	20	87	63	27	33	63	54	49	38	61	98	16	41	51	89	93	63	99	78	64	77	7	61	78	34	13	28	31	57	41	62	43	39	49	3	89	98	92	1	24	83	2	65	46	65	19	85	10	8	
44	37	0	97	32	68	49	28	46	58	38	88	54	29	9	57	49	14	4	94	82	59	71	26	70	53	73	32	32	14	68	81	73	53	31	76	88	89	89	41	74	32	44	44	20	78	19	23	37	80	92	19	73	5	76	56	78	50	56	97	86	20	4	62	41	16	14	89	33	50	45	58	28	31	18	70	9	48	87	36	4	66	50	44	46	43	53	83	16	92	83	66	72	81	17	25	22	58	71	19	20	59	52	32	76	83	65	18	97	32	96	28	4	30	28	40	32	73	97	14	
3	87	97	0	20	95	44	69	100	27	37	75	96	3	18	36	24	40	32	59	94	84	89	91	92	38	56	74	41	97	12	11	24	75	25	30	75	4	61	90	73	7	10	23	49	75	45	68	85	65	59	38	3	62	33	21	95	87	89	91	89	56	23	79	8	81	69	19	8	25	63	37	24	86	42	90	51	30	43	36	39	23	62	46	70	41	11	29	1	49	8	66	74	29	57	25	66	35	17	76	55	72	14	45	11	6	51	67	13	88	71	48	15	16	52	30	72	49	37	27	
69	77	32	20	0	34	78	45	63	64	6	74	88	10	66	45	38	69	84	14	34	89	97	13	23	60	37	62	71	4	97	67	15	32	10	64	14	15	44	84	56	37	70	5	30	43	16	44	48	77	100	34	21	42	1	58	98	26	65	80	30	90	35	57	65	50	12	48	87	87	97	65	87	51	8	87	3	97	14	63	54	51	62	79	10	46	80	64	7	25	20	29	72	22	80	31	15	70	79	45	94	94	72	75	40	10	38	93	52	36	33	2	86	44	9	29	96	74	73	1	
20	7	68	95	34	0	39	49	23	84	38	75	98	17	77	85	32	18	42	5	49	27	44	92	43	61	77	81	63	81	6	51	9	60	32	62	4	55	57	32	20	87	55	85	3	59	40	62	57	65	95	50	27	53	63	91	39	35	69	15	46	72	86	12	66	24	61	68	45	67	66	24	28	16	12	17	29	25	60	81	7	52	10	92	56	69	72	10	74	1	45	86	69	34	7	79	16	73	84	50	52	96	73	17	28	56	85	30	19	98	72	67	67	52	99	48	95	10	19	30	
64	16	49	44	78	39	0	28	5	76	98	35	49	57	85	59	62	24	27	29	24	67	81	67	91	41	12	68	55	17	87	19	4	97	68	24	2	26	77	13	37	59	56	66	47	27	1	95	16	98	12	28	17	72	98	88	76	40	80	90	52	43	57	49	54	33	63	3	87	54	58	9	19	81	56	29	49	89	84	56	99	78	79	17	28	19	64	5	5	99	9	76	1	5	70	36	80	90	38	77	94	42	18	92	11	87	52	76	90	85	96	6	75	59	31	48	29	16	13	25	
23	32	28	69	45	49	28	0	4	22	7	2	70	31	29	28	100	45	91	68	39	64	55	39	11	13	2	39	32	29	47	77	11	30	97	53	80	45	31	59	74	9	38	60	6	26	14	36	32	62	20	85	26	4	40	56	18	50	17	2	85	13	93	30	81	34	71	16	93	23	13	81	47	78	99	54	19	34	53	74	100	64	13	52	42	91	21	20	35	83	74	29	15	2	97	59	23	72	72	66	67	85	64	66	94	44	13	76	31	6	19	53	98	31	20	74	96	53	31	36	
75	94	46	100	63	23	5	4	0	35	83	75	32	4	31	71	26	18	71	48	49	87	61	35	50	93	73	65	62	19	67	59	49	52	69	55	37	53	65	5	42	94	83	22	75	92	49	3	21	10	80	12	63	25	63	54	41	50	26	65	1	14	48	2	2	32	3	58	47	90	40	31	12	55	70	7	71	69	40	62	70	19	7	31	50	73	76	29	7	14	54	24	27	2	90	55	57	36	88	63	54	78	65	38	45	4	25	17	42	45	31	54	32	64	47	41	72	75	56	13	
29	37	58	27	64	84	76	22	35	0	85	69	29	7	25	85	41	98	16	5	65	68	28	4	1	33	12	23	16	68	70	18	91	42	94	34	56	67	4	62	2	1	77	35	53	16	64	20	88	63	88	78	69	33	84	75	51	68	47	2	70	40	41	38	91	55	78	26	80	100	69	51	18	2	16	68	43	38	90	51	91	23	9	37	90	40	21	52	24	7	17	30	71	38	1	74	84	43	39	65	52	56	77	83	54	34	3	95	18	29	73	74	87	29	84	92	8	75	57	51	
