20
0	631	418	295	658	701	238	227	209	553	621	965	56	872	567	281	521	714	687	699	
631	0	317	993	290	134	896	245	439	787	693	190	711	600	943	401	255	95	952	46	
418	317	0	700	664	317	929	998	217	697	360	432	717	160	669	183	803	391	141	840	
295	993	700	0	49	947	951	559	977	87	409	246	971	571	176	475	546	961	230	533	
658	290	664	49	0	411	688	313	416	155	463	9	974	553	2	442	24	844	193	571	
701	134	317	947	411	0	526	462	186	534	908	233	867	721	686	609	196	324	933	507	
238	896	929	951	688	526	0	381	285	906	227	396	448	602	716	274	19	178	564	750	
227	245	998	559	313	462	381	0	41	309	798	449	684	876	516	444	64	533	996	831	
209	439	217	977	416	186	285	41	0	382	224	218	900	567	893	71	276	210	938	105	
553	787	697	87	155	534	906	309	382	0	728	432	692	147	346	397	284	382	860	897	
621	693	360	409	463	908	227	798	224	728	0	468	719	793	384	905	515	467	199	195	
965	190	432	246	9	233	396	449	218	432	468	0	553	685	848	915	431	210	975	797	
56	711	717	971	974	867	448	684	900	692	719	553	0	416	542	510	78	196	652	479	
872	600	160	571	553	721	602	876	567	147	793	685	416	0	767	240	31	584	91	639	
567	943	669	176	2	686	716	516	893	346	384	848	542	767	0	468	259	877	905	383	
281	401	183	475	442	609	274	444	71	397	905	915	510	240	468	0	6	958	460	982	
521	255	803	546	24	196	19	64	276	284	515	431	78	31	259	6	0	945	758	200	
714	95	391	961	844	324	178	533	210	382	467	210	196	584	877	958	945	0	124	846	
687	952	141	230	193	933	564	996	938	860	199	975	652	91	905	460	758	124	0	536	
699	46	840	533	571	507	750	831	105	897	195	797	479	639	383	982	200	846	536	0	
