20
0	25	24	35	94	30	9	37	83	44	80	29	24	60	68	37	68	55	87	81	
25	0	50	88	18	91	64	50	66	2	98	23	40	3	44	84	9	26	86	50	
24	50	0	99	78	98	59	22	71	15	9	70	58	76	8	99	18	19	59	62	
35	88	99	0	14	75	57	96	63	20	76	69	56	53	6	91	27	62	10	14	
94	18	78	14	0	65	72	21	18	93	62	41	67	25	61	65	20	9	1	67	
30	91	98	75	65	0	72	40	1	87	76	25	69	44	25	34	63	44	9	39	
9	64	59	57	72	72	0	44	3	35	88	92	12	36	35	99	80	48	93	41	
37	50	22	96	21	40	44	0	70	42	95	1	55	39	90	37	34	15	14	13	
83	66	71	63	18	1	3	70	0	87	61	42	81	34	80	72	55	93	62	62	
44	2	15	20	93	87	35	42	87	0	34	37	26	18	91	85	92	18	46	19	
80	98	9	76	62	76	88	95	61	34	0	68	27	53	41	11	11	35	79	29	
29	23	70	69	41	25	92	1	42	37	68	0	8	16	97	52	47	62	32	91	
24	40	58	56	67	69	12	55	81	26	27	8	0	21	11	80	91	68	53	20	
60	3	76	53	25	44	36	39	34	18	53	16	21	0	74	73	39	85	72	13	
68	44	8	6	61	25	35	90	80	91	41	97	11	74	0	58	28	75	2	62	
37	84	99	91	65	34	99	37	72	85	11	52	80	73	58	0	7	93	47	55	
68	9	18	27	20	63	80	34	55	92	11	47	91	39	28	7	0	54	77	94	
55	26	19	62	9	44	48	15	93	18	35	62	68	85	75	93	54	0	10	6	
87	86	59	10	1	9	93	14	62	46	79	32	53	72	2	47	77	10	0	94	
81	50	62	14	67	39	41	13	62	19	29	91	20	13	62	55	94	6	94	0	
