100
0	84	50	35	64	15	14	14	98	87	38	8	56	10	9	95	47	51	7	64	81	12	44	97	23	4	82	81	76	88	100	22	51	54	9	76	46	63	100	90	76	41	97	26	52	5	96	12	58	25	32	51	13	50	35	63	33	60	12	94	56	14	33	46	72	35	82	22	50	57	6	65	25	16	28	71	4	39	28	69	78	11	4	67	64	12	93	56	19	32	86	98	67	73	59	14	54	83	94	67	
84	0	34	42	38	6	30	53	27	8	13	10	70	7	44	28	85	10	97	39	94	84	29	11	60	18	27	3	90	52	77	83	83	81	95	84	70	22	62	55	10	89	83	96	44	70	79	92	88	98	49	82	10	50	94	14	71	30	60	87	34	23	14	14	70	97	7	54	40	53	54	22	6	18	57	21	80	74	68	44	78	4	27	1	45	35	78	87	5	66	34	86	35	58	25	16	92	27	18	36	
50	34	0	18	47	93	46	57	19	23	47	32	35	51	91	97	52	84	72	3	51	63	37	99	77	51	38	65	94	97	26	67	39	79	26	42	51	60	84	60	35	75	56	94	40	23	97	39	53	44	80	88	82	54	100	5	33	30	62	100	67	71	39	97	56	55	1	82	50	22	83	56	63	46	3	89	78	8	59	15	73	70	20	1	16	54	41	24	24	89	51	77	88	47	47	33	52	78	13	69	
35	42	18	0	1	41	23	35	87	11	57	69	78	52	96	12	62	71	36	8	9	48	51	70	27	25	15	34	67	84	3	7	53	27	56	7	25	66	9	75	11	52	61	90	1	20	60	8	57	22	45	42	84	19	82	77	38	37	69	8	86	94	21	66	8	82	8	92	21	75	76	62	91	57	75	3	14	43	64	58	82	48	14	4	42	33	51	24	40	69	45	36	62	18	80	8	17	68	56	56	
64	38	47	1	0	84	96	84	70	2	23	68	62	52	3	46	98	81	40	83	56	79	86	33	6	3	7	84	84	83	52	81	12	99	85	97	63	81	88	26	18	42	90	18	19	22	8	9	84	17	67	41	28	31	63	32	73	49	5	5	54	5	47	90	74	96	68	74	9	17	64	85	10	57	65	52	88	65	23	14	52	40	5	87	82	6	40	81	48	55	63	4	77	92	48	34	38	98	66	75	
15	6	93	41	84	0	90	32	60	41	65	52	100	71	18	61	4	55	86	20	69	29	80	75	48	6	43	81	54	26	20	3	22	70	29	54	30	100	30	38	71	2	17	15	25	93	57	90	30	15	54	46	15	24	49	87	44	66	50	42	21	22	45	7	62	44	89	96	53	26	25	79	81	73	49	21	1	41	85	40	73	10	41	93	77	39	13	54	75	74	77	76	54	92	83	40	84	38	43	75	
14	30	46	23	96	90	0	39	8	100	38	35	49	61	63	39	55	83	94	59	49	41	59	56	82	96	96	78	44	12	1	10	12	94	10	91	24	31	33	27	46	9	37	65	91	33	94	85	48	93	81	73	67	39	58	67	46	57	33	85	47	63	94	59	71	74	57	83	100	74	92	65	53	46	62	62	18	62	76	59	83	61	93	26	97	64	92	60	29	50	56	11	19	18	83	77	68	15	60	14	
14	53	57	35	84	32	39	0	100	10	33	79	52	29	42	39	46	94	33	26	64	25	62	48	97	94	83	27	13	99	27	32	57	45	80	12	48	77	4	61	44	93	20	62	11	16	36	67	83	58	39	86	8	99	88	31	25	91	71	73	86	22	8	85	16	33	20	86	66	16	73	27	86	25	5	89	43	57	46	11	38	62	89	18	42	53	74	88	28	97	54	2	51	72	32	94	17	80	25	98	
98	27	19	87	70	60	8	100	0	22	88	55	37	4	24	24	1	71	6	6	23	74	35	26	71	42	61	94	91	51	74	11	29	20	69	70	70	6	40	33	18	28	17	42	42	10	57	36	53	31	14	53	78	87	83	87	4	89	94	58	35	65	61	9	79	85	61	64	90	25	43	37	91	9	92	30	16	70	72	86	35	72	65	63	45	66	32	92	82	82	24	79	41	6	82	37	79	51	33	20	
87	8	23	11	2	41	100	10	22	0	14	78	7	53	36	100	63	14	23	50	68	70	47	84	39	80	15	94	52	44	76	25	19	4	48	67	77	67	34	97	99	88	61	95	26	44	45	45	52	99	84	9	59	72	98	6	20	52	36	51	1	41	35	38	15	91	61	7	66	26	19	15	41	46	11	38	82	32	20	37	41	85	15	68	8	95	68	83	20	30	50	10	82	57	79	54	80	58	4	42	
