100
0	51	66	17	67	57	68	88	66	100	10	88	30	25	92	74	2	74	94	97	29	31	76	95	7	2	4	19	65	64	54	53	69	46	35	14	50	55	89	29	35	22	65	10	38	52	98	2	98	7	66	68	41	18	46	51	12	88	67	15	12	62	22	56	39	20	32	65	53	99	63	9	27	70	39	84	25	37	84	64	47	65	22	1	51	60	66	6	20	100	45	60	42	16	43	93	92	70	90	62	
51	0	98	11	78	89	17	7	31	74	59	32	81	22	79	6	19	56	97	68	100	84	82	45	37	73	22	12	7	8	86	80	16	73	40	52	16	56	60	18	46	88	40	63	10	70	80	39	49	78	16	53	75	6	61	52	20	87	22	11	67	3	95	54	27	43	99	86	74	62	34	44	63	79	1	88	86	60	80	60	15	14	48	94	35	50	43	1	46	73	5	4	62	84	77	80	78	63	63	9	
66	98	0	83	52	58	2	71	10	8	36	78	6	29	20	94	96	26	44	89	31	23	92	70	55	3	93	93	11	34	1	66	70	84	60	24	32	72	75	61	25	91	75	14	86	86	21	69	65	52	91	97	14	45	13	57	62	80	8	15	38	88	15	95	75	10	77	40	5	64	90	38	13	12	5	77	4	66	53	65	40	28	91	14	69	41	3	78	4	32	23	41	55	78	68	8	38	61	2	29	
17	11	83	0	100	34	30	41	69	69	66	11	58	95	57	77	17	85	71	17	87	19	55	46	3	19	44	42	5	52	65	58	27	17	80	80	7	70	32	24	5	89	33	14	10	84	29	14	9	54	29	5	57	39	49	80	59	38	12	79	65	14	93	4	59	26	95	40	13	4	20	4	10	63	83	75	47	57	84	88	99	1	31	71	29	78	17	9	15	11	10	72	70	12	62	79	93	68	94	77	
67	78	52	100	0	98	89	2	15	15	53	1	45	54	90	24	18	87	53	46	99	81	58	47	32	59	99	20	28	84	46	98	22	66	24	71	89	71	19	73	29	68	82	68	90	41	39	71	64	50	74	82	60	21	20	42	59	27	27	60	47	99	96	51	82	92	36	12	57	3	11	51	57	21	6	7	42	51	44	66	28	74	24	46	50	47	85	96	35	28	49	55	55	4	94	55	46	1	82	14	
57	89	58	34	98	0	28	59	94	34	84	11	17	9	18	81	58	69	19	30	95	20	59	90	59	51	54	21	55	97	30	46	52	30	12	65	4	73	96	97	14	15	38	17	67	1	30	65	51	28	52	23	47	50	96	7	60	76	12	38	31	82	12	70	30	18	45	30	44	57	21	7	1	98	18	28	44	12	9	90	44	78	17	47	72	57	32	15	26	86	44	96	99	5	30	78	41	45	59	62	
68	17	2	30	89	28	0	77	37	84	37	93	14	32	47	68	10	80	8	5	73	78	65	90	29	24	63	39	87	63	82	78	39	35	72	7	93	70	32	6	18	89	65	88	9	30	86	56	67	26	4	83	51	72	93	26	58	59	59	2	37	21	32	15	21	40	80	74	60	69	25	5	44	31	97	25	85	97	37	94	86	84	81	12	73	11	52	34	71	7	37	62	14	9	62	32	25	45	56	96	
88	7	71	41	2	59	77	0	35	21	4	45	95	63	100	28	95	68	5	95	13	17	79	74	87	14	45	99	66	68	99	85	11	63	97	76	95	41	86	15	89	34	41	94	87	28	3	100	47	8	1	44	58	14	63	32	56	74	84	10	45	63	100	50	51	88	72	27	81	9	82	18	16	51	57	88	40	27	61	67	69	32	53	87	6	83	24	65	70	90	94	81	45	40	97	89	1	32	4	1	
66	31	10	69	15	94	37	35	0	97	56	82	8	94	28	14	95	41	84	94	32	4	22	98	38	41	27	50	71	99	71	78	34	73	66	5	78	84	18	84	42	1	79	24	75	56	26	54	47	83	14	14	79	90	38	51	76	18	2	26	25	36	64	16	47	7	70	100	77	78	75	52	62	79	66	35	18	22	81	65	44	30	89	62	45	9	45	72	76	99	62	58	55	93	58	1	70	25	3	54	
100	74	8	69	15	34	84	21	97	0	98	77	70	88	74	27	91	44	21	64	32	78	50	78	74	41	80	70	19	34	84	42	8	89	69	1	49	36	18	81	38	68	66	65	84	89	16	75	61	66	20	6	100	33	62	62	21	16	17	65	3	51	7	80	75	84	91	14	8	37	3	57	11	69	87	80	65	58	33	89	66	17	95	59	5	54	42	56	9	9	4	5	22	54	89	81	49	37	29	34	
