20
0	62	82	6	93	53	92	76	52	61	25	82	73	24	91	91	20	23	45	56	
62	0	28	75	41	99	97	35	72	2	76	56	33	74	58	79	12	65	38	77	
82	28	0	80	81	59	57	18	42	93	37	95	53	77	70	60	38	35	14	84	
6	75	80	0	39	15	39	24	6	91	49	82	34	64	6	74	4	40	5	37	
93	41	81	39	0	7	71	57	74	45	45	100	7	44	58	4	4	21	67	96	
53	99	59	15	7	0	74	54	80	30	14	78	34	56	15	37	35	76	97	65	
92	97	57	39	71	74	0	100	88	28	88	83	2	1	30	40	36	19	18	81	
76	35	18	24	57	54	100	0	64	88	96	72	38	13	50	24	74	48	88	44	
52	72	42	6	74	80	88	64	0	11	48	36	43	32	74	90	45	11	66	42	
61	2	93	91	45	30	28	88	11	0	97	7	71	3	15	30	99	20	3	66	
25	76	37	49	45	14	88	96	48	97	0	59	61	87	19	59	24	54	10	32	
82	56	95	82	100	78	83	72	36	7	59	0	13	86	48	9	3	99	62	31	
73	33	53	34	7	34	2	38	43	71	61	13	0	95	56	80	81	74	57	36	
24	74	77	64	44	56	1	13	32	3	87	86	95	0	88	42	30	60	72	49	
91	58	70	6	58	15	30	50	74	15	19	48	56	88	0	59	2	54	46	8	
91	79	60	74	4	37	40	24	90	30	59	9	80	42	59	0	47	14	56	51	
20	12	38	4	4	35	36	74	45	99	24	3	81	30	2	47	0	86	4	96	
23	65	35	40	21	76	19	48	11	20	54	99	74	60	54	14	86	0	79	27	
45	38	14	5	67	97	18	88	66	3	10	62	57	72	46	56	4	79	0	11	
56	77	84	37	96	65	81	44	42	66	32	31	36	49	8	51	96	27	11	0	
