100
0	32	15	31	33	88	36	80	9	22	44	82	30	43	86	24	72	40	8	93	48	5	6	69	21	28	58	54	68	80	48	37	25	70	77	71	35	52	48	4	82	8	73	63	68	12	97	2	19	20	45	35	68	63	93	34	70	53	76	1	57	76	14	70	17	57	25	84	44	54	56	16	75	94	9	61	22	76	61	34	98	44	81	87	99	54	51	11	31	13	81	1	74	7	49	24	30	1	98	39	
32	0	62	33	34	49	10	62	16	100	72	84	24	69	54	37	33	87	55	96	55	21	59	31	33	62	59	78	84	57	28	10	60	38	46	15	31	13	12	37	20	1	51	4	77	2	68	59	80	3	97	23	94	99	10	97	85	52	100	21	96	68	35	63	33	76	37	10	70	34	70	79	35	47	33	24	14	37	78	42	84	57	74	56	91	57	72	73	49	100	34	80	68	34	11	77	26	45	17	19	
15	62	0	79	80	3	48	65	15	51	84	4	91	94	18	69	39	44	3	83	19	33	20	88	97	47	90	89	9	80	36	78	98	24	89	100	61	98	11	39	7	46	43	58	91	91	26	84	33	21	27	78	54	78	42	63	63	40	72	23	64	99	96	10	78	77	30	7	71	9	2	44	93	44	19	25	45	73	72	1	81	60	42	87	9	93	7	53	43	66	67	41	8	90	49	77	97	7	96	52	
31	33	79	0	45	51	27	89	65	54	74	64	38	79	98	79	89	4	14	3	41	27	55	99	48	87	65	87	99	6	55	17	55	32	32	96	96	76	27	78	13	1	96	8	96	47	85	7	92	11	32	53	52	33	61	28	78	21	82	14	72	36	13	94	53	83	70	7	83	99	46	98	87	24	27	28	30	12	48	60	51	52	4	10	92	21	6	29	2	30	52	82	39	98	56	33	82	72	58	88	
33	34	80	45	0	10	34	31	34	67	42	58	37	89	10	9	39	57	83	54	81	53	77	6	46	43	96	57	58	93	9	24	78	95	31	68	23	57	64	36	25	59	97	68	91	7	9	54	35	26	40	97	87	5	43	13	78	89	46	7	15	69	90	89	64	43	36	55	34	85	66	11	100	33	72	90	49	55	9	44	30	6	11	67	20	30	1	83	85	57	24	92	69	47	20	62	20	2	15	64	
88	49	3	51	10	0	14	33	18	49	46	16	71	76	48	21	74	39	29	38	96	50	11	56	61	39	85	90	58	24	7	88	46	57	97	76	12	23	2	14	65	10	76	69	78	98	27	6	37	39	30	25	47	51	100	85	65	78	47	28	87	69	25	26	86	56	36	34	19	16	8	59	15	21	90	11	24	15	39	81	60	12	85	96	97	29	37	71	92	32	6	35	74	46	96	80	51	80	37	3	
36	10	48	27	34	14	0	9	11	16	36	45	52	15	54	28	5	71	71	4	61	5	77	92	98	7	5	46	1	80	76	88	26	60	7	53	85	55	72	72	31	83	65	61	37	68	74	19	98	24	38	34	63	27	91	33	56	41	96	3	57	13	6	54	98	4	13	36	62	38	91	13	18	77	7	36	17	20	44	78	47	1	96	40	94	6	15	33	89	73	59	67	39	78	10	40	10	53	13	8	
80	62	65	89	31	33	9	0	77	56	42	21	66	1	1	43	100	72	95	33	56	15	33	84	2	63	63	18	67	79	58	78	61	99	66	70	58	38	4	81	60	70	97	98	24	72	99	53	98	43	20	64	48	18	47	88	3	2	70	70	82	44	65	72	33	27	16	44	57	100	89	59	12	35	58	98	28	41	98	1	26	14	73	64	69	69	84	46	52	86	36	11	48	60	1	85	8	34	96	15	
9	16	15	65	34	18	11	77	0	48	87	52	18	41	56	55	20	97	37	4	57	38	53	72	75	13	5	68	77	7	40	89	87	60	90	61	85	5	22	68	49	20	18	57	31	87	4	47	83	40	95	72	88	88	55	61	23	65	65	97	73	58	39	18	89	69	6	53	41	14	77	26	64	15	53	9	32	61	33	55	85	86	60	63	62	65	68	78	46	29	98	53	17	70	87	75	57	80	58	98	
22	100	51	54	67	49	16	56	48	0	51	61	79	90	22	97	65	95	94	13	59	90	41	13	12	55	42	33	37	25	38	61	60	27	99	75	78	2	11	17	28	59	81	43	65	38	41	16	62	75	86	25	88	64	15	21	10	31	30	55	58	98	33	36	14	20	70	76	62	41	27	55	80	12	61	92	30	16	80	6	27	94	42	86	81	46	87	100	51	60	54	1	23	51	21	51	64	78	46	46	
