80
0	84	26	42	1	21	94	50	4	95	4	22	91	79	50	34	46	18	11	66	38	50	81	60	30	79	36	95	86	93	65	62	91	24	95	63	63	5	77	29	92	33	93	48	85	4	67	3	40	3	16	78	70	65	85	2	35	23	22	29	5	78	84	43	16	25	63	33	23	43	76	91	97	73	90	69	21	8	85	9	
84	0	42	78	76	100	95	38	99	26	98	45	41	23	92	99	48	51	49	47	37	56	92	54	73	99	12	56	28	53	24	43	77	90	24	57	2	19	45	37	78	7	56	23	43	7	37	3	45	56	86	57	65	1	17	90	54	37	85	2	13	32	90	19	10	4	74	28	18	19	52	21	63	35	62	10	94	15	73	27	
26	42	0	56	100	10	99	47	38	83	88	58	33	16	98	68	37	14	65	80	58	67	24	60	20	51	75	64	81	99	1	2	77	64	63	24	85	59	59	56	1	10	44	58	35	25	44	54	67	65	40	76	35	69	13	77	6	16	75	48	65	94	30	89	91	78	98	21	18	19	91	79	24	58	45	85	71	19	78	17	
42	78	56	0	15	48	22	17	9	94	6	24	61	21	16	44	23	62	73	85	83	23	4	12	63	35	27	12	41	50	68	99	17	91	46	44	78	1	15	15	63	43	55	6	65	11	22	42	75	76	79	70	83	6	19	24	95	35	40	31	15	20	80	56	1	21	32	35	48	1	48	14	65	40	22	38	34	70	6	65	
1	76	100	15	0	54	24	40	30	18	73	60	45	40	66	10	25	77	98	74	73	31	73	33	99	53	63	73	15	67	92	68	12	49	13	40	90	42	14	83	99	44	70	46	27	73	98	56	58	57	57	98	61	63	3	48	27	18	37	97	49	97	28	72	64	88	98	15	95	40	77	49	20	88	17	11	47	51	53	38	
21	100	10	48	54	0	4	50	1	91	92	6	46	18	52	33	73	20	9	7	97	44	79	61	47	20	47	61	27	81	86	72	68	19	12	12	4	57	21	84	5	17	35	14	32	95	16	20	96	36	82	25	65	40	84	46	89	27	14	67	34	100	60	87	14	55	91	9	79	57	40	83	19	65	85	24	35	98	81	69	
94	95	99	22	24	4	0	98	22	16	31	52	57	15	53	88	71	89	39	51	98	58	53	14	95	10	82	94	86	74	43	21	79	66	25	88	92	11	2	75	85	55	54	36	63	25	88	44	40	91	70	22	42	100	59	1	6	63	15	80	98	77	84	100	26	63	84	42	48	20	69	90	87	4	68	76	1	41	61	60	
50	38	47	17	40	50	98	0	83	4	39	7	40	59	55	7	80	2	45	59	28	84	67	8	35	23	52	71	11	66	92	49	80	30	35	83	24	35	43	77	4	41	1	21	41	46	94	4	31	5	86	5	10	40	10	73	54	54	31	97	32	84	54	86	41	25	29	26	87	59	5	71	66	5	2	97	33	18	60	95	
4	99	38	9	30	1	22	83	0	65	50	8	11	57	35	2	86	58	61	36	98	72	23	39	78	6	14	40	25	91	10	53	90	22	96	29	23	79	13	2	26	10	73	21	57	20	36	100	49	43	39	31	4	95	6	95	36	98	80	42	19	40	28	22	82	79	10	90	7	16	45	2	75	87	4	27	42	59	59	18	
95	26	83	94	18	91	16	4	65	0	60	34	16	63	99	76	37	70	74	66	35	57	2	49	63	80	99	74	72	5	9	56	74	42	91	7	37	5	20	44	93	10	24	75	44	30	21	64	32	80	42	49	20	88	52	2	81	63	64	30	33	46	8	50	2	100	62	72	60	46	61	45	41	26	16	1	8	43	24	46	
