100
0	16.4924	13.1529	13.4164	17.4642	3	4.12311	3.60555	12	5.09902	14.3178	17	16.1245	16.1245	2	14.1421	2.23607	3.16228	15.5242	4.24264	3.60555	8.06226	12.3693	1	9.84886	9.05539	13.6015	14.4222	8.24621	9.05539	3.60555	7.81025	17.0294	15.1327	6.7082	6.32456	13.0384	5.38516	15.2971	13.1529	14.5602	7.81025	4.47214	9.43398	12.2066	16.5529	17.088	5.09902	3.16228	8.06226	4	16.0312	5	7.07107	4	3.16228	15.1327	11.0454	7.07107	12.7279	3	17.2627	2.82843	6.32456	15.0333	5	11.7047	6.7082	6.40312	10	19.2354	15.2315	7.07107	10.4403	13.3417	12.0416	9.21954	6.7082	10.0499	4.47214	9.43398	11.7047	3.60555	5.09902	15	14.1421	5	16.7631	9.84886	16.2788	16.2788	12.8062	16.4924	9.21954	14.0357	2.23607	14.0357	1.41421	10.0499	11.4018	
16.4924	0	6.7082	4.47214	3	16.0312	15	14.3178	5.65685	15.0333	3.60555	4.12311	4.47214	2	14.5602	2.82843	14.3178	15.0333	1	14.7648	15.6525	12.3693	8.06226	16.2788	10.6301	7.61577	3	5.65685	14.5602	8.60233	14.0357	10.0499	5.09902	2.23607	13.1529	10.198	5.83095	14.0357	7.07107	3.60555	8.24621	11.1803	12.1655	11.7047	6.7082	3.16228	2	11.4018	13.9284	15.5242	12.6491	3	16.0312	10.2956	17.8885	16.5529	6.08276	7.07107	15.2971	8.60233	17.4642	1.41421	15.2315	14.1421	3.16228	12.0416	9.43398	10.0499	11	7.2111	5.09902	2.82843	11.0454	9.21954	3.16228	5	9.21954	12.2066	6.7082	14	8.06226	5	13.1529	12.083	4.12311	6.32456	11.7047	1	13	7	1	7.2111	8	10.4403	5.38516	14.8661	3.60555	15.2971	7.81025	5.09902	
13.1529	6.7082	0	8.06226	9.48683	13.9284	13.4164	10	2.23607	13.8924	8	4.47214	10.0499	5	11.1803	4.12311	11.4018	13	6.32456	10.0499	11.0454	12.7279	1.41421	13.3417	4.47214	5	6	10.0499	14.8661	4.12311	12.083	9.89949	4.12311	4.47214	12.8062	8.06226	9.21954	13.0384	2.23607	4	2.23607	11.3137	9.84886	12.8062	9.48683	9.21954	8.544	8.544	10.0499	15.6205	9.21954	4.24264	14.7648	6.08276	13.1529	12.0416	2	2.23607	15	11.7047	13.0384	6.40312	11	13.6015	3.60555	10.2956	2.82843	8.60233	10	3.60555	11.7047	8.06226	10.6301	3.16228	5	3.16228	4	7.07107	4.24264	12.53	8.60233	6.32456	10.7703	8.06226	2.82843	1	8.24621	7.61577	14.2127	3.16228	5.83095	10.4403	3.60555	11.4018	1.41421	11.0454	3.16228	12.3693	3.16228	5.38516	
13.4164	4.47214	8.06226	0	4.12311	12.3693	11.1803	12.0416	6	11.0454	1	7.81025	2.82843	5.65685	11.6619	4.47214	11.1803	11.4018	3.60555	12.7279	13.4536	8.06226	9	13	10.4403	5.83095	2.23607	2	10.198	7.61577	10.4403	6.08276	8.60233	5	9	7.2111	1.41421	10.0499	9.48683	4.12311	10.198	7	8.94427	7.28011	2.23607	3.16228	4	8.60233	11.4018	11.1803	10	6.40312	12.0416	8.60233	15.6205	14.2127	8.544	7.07107	11.0454	4.24264	15	5.83095	12.8062	10	5.83095	8.544	10.0499	6.7082	7.28011	6.32456	5.83095	2	7.07107	9.21954	3.16228	5	8.544	10.8167	5.38516	10.198	4.12311	2.23607	9.84886	9.89949	6.7082	8.24621	9.21954	4.12311	8.544	9.84886	5	2.82843	10.7703	6.08276	7.28011	12.2066	5.38516	12.083	7.28011	3.16228	
17.4642	3	9.48683	4.12311	0	16.4924	15.2971	15.8114	8.06226	15.1327	3.16228	7.07107	2.23607	5	15.6525	5.38516	15.2315	15.5242	3.16228	16.4012	17.2047	12	10.7703	17.088	13.0384	9.21954	4.24264	4.12311	14.0357	10.6301	14.5602	10.198	8.06226	5.09902	13.0384	11.1803	5	14.1421	10.0499	5.83095	11.1803	11.0454	13	11.0454	6	1	1	12.53	15.2643	15.0333	13.8924	6	16.1245	12.0416	19.4165	18.0278	9.05539	9.43398	15	7.28011	18.868	4.12311	16.6433	14.0357	6.08276	12.6491	12.083	10.7703	11.4018	9.21954	2.23607	2.23607	11.1803	11.6619	5	7.2111	11.4018	14.1421	8.48528	14.3178	8.24621	5.83095	13.9284	13.6015	7.07107	9.21954	13.0384	2	12.1655	10	4	6.08276	11	10	8.24621	16.1245	6.32456	16.1555	10	6.40312	
3	16.0312	13.9284	12.3693	16.4924	0	1.41421	5.83095	12.3693	2.23607	13.3417	17.2627	14.8661	16.0312	3.60555	14.0357	2.82843	1	15.0333	6.7082	6.32456	5.65685	13.4164	2	11.4018	9.21954	13.0384	13	5.38516	9.84886	2	6.32456	17.4642	15.0333	4.24264	6.08276	11.7047	2.82843	16.1555	13.0384	15.6525	5.83095	4.12311	7.07107	10.7703	15.5242	16.2788	5.38516	5	5.09902	5	16.1245	2	8.06226	7	6.08276	15.8114	11.7047	4.12311	10.8167	6	17	5.38516	3.60555	15.1327	4	13.0384	6	5.09902	10.4403	18.0278	14.3178	5.38516	11.6619	13	12.1655	10.2956	8.48528	10.198	2.23607	8.24621	11.0454	3.16228	6.40312	15.2971	14.8661	5.83095	16.1245	7.2111	17.088	16	11.1803	17.4642	7.2111	14.5602	4.47214	14.1421	2.23607	10.7703	11	
4.12311	15	13.4164	11.1803	15.2971	1.41421	0	6.32456	11.7047	1	12.1655	16.4924	13.6015	15.1327	4.12311	13.1529	3.16228	1	14	7.28011	7.07107	4.24264	13.0384	3.16228	11.3137	8.544	12	11.7047	4.12311	9.43398	1.41421	5.09902	16.7631	14.1421	2.82843	5.38516	10.4403	1.41421	15.6525	12.1655	15.2643	4.47214	3.60555	5.65685	9.48683	14.3178	15.1327	5	5.38516	4	5	15.2971	1.41421	7.81025	8.06226	7	15.2315	11.1803	3	9.43398	7.07107	16.0312	6.08276	2.23607	14.3178	3.16228	12.8062	5.09902	4	9.84886	16.7631	13.1529	4.12311	11.4018	12.0416	11.4018	10	8.60233	9.48683	1	7.07107	10	2.82843	6.40312	14.5602	14.3178	5.65685	15.0333	5.83095	16.5529	15.0333	9.84886	17	5.83095	13.9284	5.09902	13.3417	3	10.2956	10.0499	
3.60555	14.3178	10	12.0416	15.8114	5.83095	6.32456	0	9.21954	7.28011	12.8062	14.1421	14.8661	13.6015	2.23607	11.7047	3.16228	5.38516	13.4164	1	1.41421	9.05539	9.05539	4.24264	6.32456	6.7082	11.6619	13.4536	10.0499	6.08276	5.09902	7.61577	14.0357	12.6491	8	5	12.0416	7.07107	12.0416	10.7703	11.1803	8.24621	4.12311	10.198	11.4018	15	15.2643	3.60555	1	10.198	2.23607	13.3417	7.61577	4.12311	3.60555	2.23607	12	8.06226	9.21954	12.53	3.16228	14.8661	1	8.06226	12.3693	5.09902	8.24621	5.83095	6.32456	7.28011	17.8045	13.6015	7.28011	7.07107	11.1803	9.48683	6	3.16228	7.61577	6.08276	8.60233	10	4	2.23607	12.1655	11	2.82843	14.7648	11.0454	13.0384	13.9284	12.2066	13.1529	9.48683	11.0454	1.41421	11.4018	3.60555	7.07107	9.43398	
12	5.65685	2.23607	6	8.06226	12.3693	11.7047	9.21954	0	12.083	6.08276	5	8.24621	4.47214	10	2.82843	10.0499	11.4018	5	9.48683	10.4403	10.6301	3	12.0416	5	3.16228	4.12311	8	12.8062	3.16228	10.4403	7.81025	5.09902	3.60555	10.8167	6.32456	7.07107	11.1803	4.24264	2.23607	4.47214	9.21954	8.24621	10.6301	7.28011	7.61577	7.2111	7.07107	9.05539	13.6015	8	4.12311	13	5.09902	12.6491	11.4018	3.60555	1.41421	13.0384	9.48683	12.3693	5.83095	10.198	11.6619	3.16228	8.544	4.12311	6.7082	8.06226	2	10.2956	6.32456	8.60233	3.60555	3.16228	1	3.60555	6.7082	2.23607	10.7703	6.40312	4.12311	9.21954	7.07107	3	2.82843	7	6.40312	12.0416	5	5	8.24621	5.65685	9.21954	2.23607	10.0499	2.23607	11.0454	2.23607	3.16228	
5.09902	15.0333	13.8924	11.0454	15.1327	2.23607	1	7.28011	12.083	0	12.0416	16.7631	13.3417	15.2971	5.09902	13.3417	4.12311	2	14.0357	8.24621	8.06226	3.60555	13.6015	4.12311	12.0416	8.94427	12.0416	11.4018	3.16228	10	2.23607	5	17.088	14.3178	2.23607	5.83095	10.198	1	16.1245	12.3693	15.8114	4.12311	4.24264	5	9.21954	14.1421	15.0333	5.65685	6.32456	3	5.83095	15.5242	1	8.48528	9.05539	8	15.6525	11.6619	2	8.94427	8.06226	16.1245	7.07107	1.41421	14.5602	3.60555	13.4536	5.38516	4.12311	10.2956	16.4924	13.0384	4	12.0416	12.1655	11.7047	10.6301	9.43398	9.84886	1.41421	7	10.0499	3.60555	7.2111	14.8661	14.7648	6.40312	15	5	17	15.1327	9.48683	17.4929	5.38516	14.3178	6.08276	13.6015	4	10.8167	10.198	
