50
0	8.06226	4.47214	3	10.6301	10.4403	8.544	7.61577	12.0416	9.84886	3.60555	6.32456	10.6301	5.65685	3.16228	7.2111	2	8	4	5.09902	2	1	13.4536	11.3137	5.38516	8.06226	5	7.28011	9.48683	4.12311	12.7279	6.08276	10.0499	10	5	9.05539	7	7.28011	6.08276	9.84886	8.60233	10	1	5.09902	8.94427	11.4018	12.083	8.94427	6	10.7703	
8.06226	0	4.12311	5.09902	6	2.82843	8.60233	7.81025	7.07107	3.16228	5.09902	2.23607	7.07107	5	7.28011	6.40312	6.08276	10.6301	4.12311	3	8.06226	7.07107	8.24621	7	7.2111	3.16228	5.83095	8.48528	2.23607	7.61577	8.06226	2	2	5	3.16228	1	10	1.41421	8.60233	8.94427	4.12311	2.23607	8	8.06226	8.06226	3.60555	5	3	2.23607	3.60555	
4.47214	4.12311	0	2.23607	6.40312	6.08276	6.08276	5.09902	7.81025	5.38516	1	2	6.7082	2	3.16228	4	2.82843	7.2111	2	1.41421	4	3.60555	9.21954	7.2111	3.60555	3.60555	2.23607	5.38516	5.09902	3.60555	8.60233	2.23607	6.08276	5.65685	2.23607	5.09902	6.40312	3	5	7	4.24264	6.32456	4.12311	4.24264	6	7.07107	7.61577	4.47214	2.82843	6.32456	
3	5.09902	2.23607	0	8.60233	7.61577	8	7	10	7.2111	2	3.60555	8.94427	4.12311	3.60555	6.08276	1	8.544	1	2.23607	3.60555	2	11.4018	9.43398	5.09902	5.65685	4	7.07107	6.7082	4.47214	10.8167	3.16228	7.07107	7.81025	2	6.08276	7.61577	4.47214	6.32456	9.05539	6.40312	7	3.16228	5.38516	8.06226	8.544	9.43398	6.40312	3	8.06226	
10.6301	6	6.40312	8.60233	0	4.47214	5.09902	5	1.41421	3.16228	7.07107	5.38516	1.41421	5	8.06226	4.12311	9.21954	8.06226	8.06226	6.7082	9.43398	9.89949	2.82843	1	6.32456	3.16228	5.83095	6	4.12311	7.61577	2.23607	6.32456	6.32456	1	7.61577	6.08276	8	5.09902	7.07107	4.47214	2.23607	7.28011	10	7.28011	4.12311	5	3.60555	3	7.28011	3.60555	
10.4403	2.82843	6.08276	7.61577	4.47214	0	8.60233	8.06226	5.09902	1.41421	7.07107	4.12311	5.83095	6.08276	9	6.7082	8.544	11.1803	6.7082	5.38516	10.0499	9.48683	6	5.38516	8.24621	3.16228	7.07107	8.94427	1	9.05539	6.08276	4.47214	2	3.60555	5.83095	2.23607	10.7703	3.16228	9.48683	8.48528	3.60555	3	10.198	9.21954	7.81025	1	2.23607	2.23607	5	1	
8.544	8.60233	6.08276	8	5.09902	8.60233	0	1	6	7.2111	6	6.7082	4	4.12311	5.38516	2.23607	8.06226	3	8.06226	7.28011	6.7082	8.24621	7.07107	5	3.16228	5.65685	4	1.41421	7.81025	4.47214	6.08276	7.61577	9.89949	5.38516	8.24621	9.21954	3.16228	7.2111	2.82843	1.41421	5	10.6301	7.61577	3.60555	1	9.43398	8.544	6.40312	8.544	8.06226	
7.61577	7.81025	5.09902	7	5	8.06226	1	0	6.08276	6.7082	5	5.83095	4.12311	3.16228	4.47214	1.41421	7.07107	3.16228	7.07107	6.32456	5.83095	7.28011	7.28011	5.09902	2.23607	5	3	1	7.2111	3.60555	6.32456	6.7082	9.21954	5.09902	7.28011	8.48528	3	6.40312	2.23607	2.23607	4.47214	9.89949	6.7082	2.82843	1.41421	8.94427	8.24621	5.83095	7.61577	7.61577	
12.0416	7.07107	7.81025	10	1.41421	5.09902	6	6.08276	0	4	8.48528	6.7082	2	6.40312	9.43398	5.38516	10.6301	9	9.43398	8.06226	10.8167	11.3137	1.41421	1	7.61577	4.47214	7.2111	7.07107	5	8.94427	1	7.61577	7.07107	2.23607	8.94427	7	9.05539	6.32456	8.24621	5.09902	3.60555	8.06226	11.4018	8.544	5	5.38516	3.60555	4.12311	8.544	4.12311	
9.84886	3.16228	5.38516	7.2111	3.16228	1.41421	7.2111	6.7082	4	0	6.32456	3.60555	4.47214	5	8.06226	5.38516	8.06226	9.84886	6.40312	5	9.21954	8.94427	5.09902	4.12311	7.07107	2	6	7.61577	1	8	5	4.24264	3.16228	2.23607	5.65685	3	9.48683	2.82843	8.24621	7.07107	2.23607	4.12311	9.48683	8.06226	6.40312	2.23607	2.23607	1	5	1	
3.60555	5.09902	1	2	7.07107	7.07107	6	5	8.48528	6.32456	0	3	7.2111	2.23607	2.23607	4.12311	2.23607	6.7082	2.23607	2.23607	3	2.82843	9.89949	7.81025	3.16228	4.47214	2	5.09902	6.08276	2.82843	9.21954	3.16228	7.07107	6.40312	2.82843	6.08276	5.83095	4	4.47214	7.07107	5	7.28011	3.16228	3.60555	6.08276	8.06226	8.544	5.38516	3.60555	7.28011	
6.32456	2.23607	2	3.60555	5.38516	4.12311	6.7082	5.83095	6.7082	3.60555	3	0	6.08276	2.82843	5.09902	4.47214	4.47214	8.48528	2.82843	1.41421	6	5.38516	8.06226	6.32456	5	2.23607	3.60555	6.40312	3.16228	5.38516	7.61577	1	4.12311	4.47214	2.23607	3.16228	7.81025	1	6.40312	7.28011	3.16228	4.47214	6.08276	5.83095	6.32456	5.09902	5.83095	2.82843	2	4.47214	
10.6301	7.07107	6.7082	8.94427	1.41421	5.83095	4	4.12311	2	4.47214	7.2111	6.08276	0	5	7.81025	3.60555	9.43398	7	8.544	7.28011	9.21954	10	3.16228	1	5.83095	4	5.65685	5.09902	5.38516	7.2111	2.23607	7.07107	7.61577	2.23607	8.24621	7.28011	7.07107	6	6.32456	3.16228	3	8.544	9.89949	6.7082	3	6.40312	5	4.12311	8.06226	5	
5.65685	5	2	4.12311	5	6.08276	4.12311	3.16228	6.40312	5	2.23607	2.82843	5	0	3.16228	2	4.47214	5.65685	4	3.16228	4.47214	5	7.81025	5.65685	2.23607	3	1	3.60555	5.09902	3	7.07107	3.60555	6.7082	4.47214	4.12311	5.83095	5	3.60555	3.60555	5	3.16228	7.2111	5	3.16228	4	7.07107	7.07107	4	4.47214	6	
3.16228	7.28011	3.16228	3.60555	8.06226	9	5.38516	4.47214	9.43398	8.06226	2.23607	5.09902	7.81025	3.16228	0	4.24264	3.16228	5.09902	4.24264	4.47214	1.41421	3	10.8167	8.60233	2.23607	6.08276	2.23607	4.12311	8	1	10	5.38516	9.21954	7.61577	5	8.24621	4.12311	6.08276	3	6.7082	6.32456	9.48683	2.23607	2	5.83095	10	10.198	7.07107	5.83095	9.05539	
7.2111	6.40312	4	6.08276	4.12311	6.7082	2.23607	1.41421	5.38516	5.38516	4.12311	4.47214	3.60555	2	4.24264	0	6.32456	4.47214	6	5.09902	5.65685	6.7082	6.7082	4.47214	2.23607	3.60555	2.23607	2.23607	5.83095	3.60555	5.83095	5.38516	7.81025	4	6.08276	7.07107	4.12311	5	3	3	3.16228	8.48528	6.40312	3.16228	2	7.61577	7.07107	4.47214	6.32456	6.32456	
2	6.08276	2.82843	1	9.21954	8.544	8.06226	7.07107	10.6301	8.06226	2.23607	4.47214	9.43398	4.47214	3.16228	6.32456	0	8.24621	2	3.16228	2.82843	1	12.0416	10	5	6.40312	4.12311	7	7.61577	4.12311	11.4018	4.12311	8.06226	8.48528	3	7.07107	7.28011	5.38516	6.08276	9.21954	7.07107	8	2.23607	5.09902	8.24621	9.48683	10.2956	7.2111	4	8.94427	
8	10.6301	7.2111	8.544	8.06226	11.1803	3	3.16228	9	9.84886	6.7082	8.48528	7	5.65685	5.09902	4.47214	8.24621	0	8.94427	8.60233	6	8.06226	10.0499	8	3.60555	8.06226	5	2.23607	10.2956	4.12311	9.05539	9.21954	12.2066	8.24621	9.43398	11.4018	1	9.21954	2.23607	4.12311	7.61577	12.8062	7	3.16228	4	12.083	11.4018	8.94427	10	10.7703	
4	4.12311	2	1	8.06226	6.7082	8.06226	7.07107	9.43398	6.40312	2.23607	2.82843	8.544	4	4.24264	6	2	8.94427	0	1.41421	4.47214	3	10.8167	8.94427	5.38516	5	4.12311	7.28011	5.83095	5	10.2956	2.23607	6.08276	7.2111	1	5.09902	8.06226	3.60555	6.7082	9	5.83095	6	4.12311	5.83095	8	7.61577	8.60233	5.65685	2	7.2111	
5.09902	3	1.41421	2.23607	6.7082	5.38516	7.28011	6.32456	8.06226	5	2.23607	1.41421	7.28011	3.16228	4.47214	5.09902	3.16228	8.60233	1.41421	0	5.09902	4.12311	9.43398	7.61577	5	3.60555	3.60555	6.7082	4.47214	5	8.94427	1	5	5.83095	1	4	7.81025	2.23607	6.40312	8.06226	4.47214	5.09902	5	5.65685	7.07107	6.32456	7.2111	4.24264	1.41421	5.83095	
2	8.06226	4	3.60555	9.43398	10.0499	6.7082	5.83095	10.8167	9.21954	3	6	9.21954	4.47214	1.41421	5.65685	2.82843	6	4.47214	5.09902	0	2.23607	12.2066	10	3.60555	7.28011	3.60555	5.38516	9.05539	2.23607	11.4018	6.08276	10.0499	8.94427	5.38516	9.05539	5	7	4.12311	8.06226	7.61577	10.198	1	3.16228	7.2111	11.0454	11.4018	8.24621	6.32456	10.198	
1	7.07107	3.60555	2	9.89949	9.48683	8.24621	7.28011	11.3137	8.94427	2.82843	5.38516	10	5	3	6.7082	1	8.06226	3	4.12311	2.23607	0	12.7279	10.6301	5.09902	7.2111	4.47214	7.07107	8.544	4	12.0416	5.09902	9.05539	9.21954	4	8.06226	7.07107	6.32456	6	9.48683	7.81025	9	1.41421	5	8.544	10.4403	11.1803	8.06226	5	9.84886	
13.4536	8.24621	9.21954	11.4018	2.82843	6	7.07107	7.28011	1.41421	5.09902	9.89949	8.06226	3.16228	7.81025	10.8167	6.7082	12.0416	10.0499	10.8167	9.43398	12.2066	12.7279	0	2.23607	8.94427	5.83095	8.60233	8.24621	6.08276	10.2956	1	8.94427	8	3.60555	10.2956	8.06226	10.198	7.61577	9.48683	6	5	9	12.8062	9.84886	6.08276	6.08276	4.12311	5.38516	9.84886	5	
11.3137	7	7.2111	9.43398	1	5.38516	5	5.09902	1	4.12311	7.81025	6.32456	1	5.65685	8.60233	4.47214	10	8	8.94427	7.61577	10	10.6301	2.23607	0	6.7082	4.12311	6.40312	6.08276	5.09902	8.06226	1.41421	7.28011	7.28011	2	8.544	7.07107	8.06226	6.08276	7.28011	4.12311	3.16228	8.24621	10.6301	7.61577	4	5.83095	4.24264	4	8.24621	4.47214	
