100
0	5.38516	5	7.07107	7.81025	12.2066	9.48683	7.61577	9.89949	7.28011	6	5.09902	8.06226	12.8062	9.21954	7.61577	11.4018	8.24621	7.07107	4.24264	2.23607	11.1803	2	4.12311	6.7082	4.12311	5.83095	10.0499	10.6301	8	6.32456	8.06226	10	13.6015	11.7047	7.28011	2.82843	2.23607	12.083	4.12311	10.0499	2.23607	11.1803	7	6.32456	9	4.47214	6	11.6619	14.8661	6.32456	2.82843	12.083	12.0416	3	5	6.40312	11	4.24264	1	3.16228	9.48683	8.544	9.21954	8.24621	5.09902	5.09902	5	11.0454	13.6015	9.84886	9.05539	10.8167	4.47214	6.32456	11.4018	5.83095	3.60555	9.05539	4.47214	8.06226	5.83095	8.48528	2.23607	10.2956	6.08276	10.198	5.38516	7.28011	9.21954	13.0384	6.08276	8.60233	7.61577	1	10	6.32456	5.09902	6.40312	1.41421	
5.38516	0	5.83095	10.4403	4	7.07107	10.6301	5.38516	5.38516	5.83095	11.1803	10.0499	5.09902	7.81025	9.89949	2.23607	12.0416	9.21954	2.23607	2.23607	7.07107	6	5	9.05539	11.0454	1.41421	3.60555	10	6.32456	3.60555	5	8.48528	5.38516	9.48683	12.7279	2	3	6	13.4536	4.47214	8.94427	7.61577	12.8062	7.07107	4.12311	8.60233	4.12311	6.40312	13.6015	10	11.7047	5	6.7082	7.61577	2.82843	10.198	10.198	10.2956	8.06226	4.47214	8.06226	4.12311	3.16228	7.61577	5	6.7082	1	2.82843	6.08276	8.48528	7.07107	4.12311	13.0384	9	11	6.08276	8.544	8	8.06226	7.28011	2.82843	10.0499	4.12311	5.65685	12.2066	5.65685	6.40312	4	4.47214	4.47214	7.81025	7.2111	3.60555	9.43398	5.09902	5	1	3	2	4.12311	
5	5.83095	0	5	5.09902	10.198	5	3.60555	7.28011	2.82843	7.81025	6.40312	4.47214	10.4403	4.47214	7.28011	6.7082	3.60555	8.06226	3.60555	4.47214	11.4018	3	5.65685	6.32456	5.65685	3	5.09902	7.61577	9.43398	2.23607	3.16228	11.1803	10	7.2111	7.61577	3.60555	3.16228	7.81025	1.41421	5.09902	6.32456	7.07107	2	9.21954	4	8.06226	1	7.81025	12.083	9.21954	7.28011	11	8.94427	5.83095	7.07107	5.09902	6	3.60555	5.09902	5	9.21954	8.24621	4.47214	10.6301	1	6.40312	3.16228	11.7047	11.4018	5.65685	9.84886	7.2111	5	6.7082	11.1803	3	4.24264	4.12311	2.23607	7.07107	5.38516	6.08276	7.07107	6.40312	1.41421	12.2066	8.60233	9.89949	7.07107	11.1803	1.41421	7	3.60555	4	8.06226	6.7082	7.81025	5.09902	4.12311	
7.07107	10.4403	5	0	10.0499	15.1327	4.47214	8.24621	12.1655	7.28011	5.09902	4	9.21954	15.2971	5	12.1655	6.32456	4.24264	12.6491	8.24621	5	16.2788	5.83095	4.12311	2.23607	9.84886	8	6.40312	12.3693	13.9284	7.07107	5	15.8114	14.3178	6.08276	12.3693	7.61577	5	6	6.08276	7.81025	6.7082	5	5.38516	13.0384	6.40312	11.4018	5.09902	5.09902	16.7631	7.07107	9.89949	16	13.6015	9.43398	5	1	7.81025	2.82843	7.81025	4.47214	14.1421	13.1529	8.06226	14.7648	4	10.7703	8.06226	16.4924	16.2788	9.84886	14.5602	4.12311	3.16228	3.16228	16.1245	2	3.60555	7.2111	3.16228	12.0416	2	11.0454	9.21954	4	6.08276	16.5529	12.2066	13.8924	12.0416	16.1245	4.12311	12	2.82843	6.40312	13.0384	11.4018	11.6619	10.0499	7.2111	
7.81025	4	5.09902	10.0499	0	5.09902	8.544	2.23607	2.23607	3.16228	12.53	11.1803	1.41421	5.38516	7.61577	3.60555	9.43398	7.28011	5.38516	3.60555	8.60233	7.2111	6.40312	10.2956	11.4018	5.09902	2.23607	7.2111	2.82843	6.7082	3	6.32456	7.81025	5.83095	10.2956	4.47214	5	7.2111	11.1803	4.47214	5.65685	9.89949	10.7703	5.09902	8.06226	5.83095	8.06226	5	11.7047	7.2111	13.6015	8.544	6.08276	4.24264	6.32456	11.6619	10.198	7.07107	8.544	7.2111	9.43398	5	4.24264	4.24264	8.544	6.08276	5	2.82843	7.81025	6.32456	3.16228	6.40312	11.4018	9.84886	11.7047	6.7082	8.06226	8.94427	5	7.28011	2.82843	10.4403	1	8.94427	10.4403	4	9.43398	8	8.24621	2	6.08276	6	2.23607	8.06226	7.07107	3	4.12311	7	2	6.40312	
12.2066	7.07107	10.198	15.1327	5.09902	0	13.1529	7	3	8	17.4642	16.1555	6	1	12.1655	5	13.6015	12.0416	6.7082	8.06226	13.4164	5.09902	11.1803	15.2315	16.4924	8.48528	7.28011	11.4018	3.16228	7.28011	8.06226	11.0454	7	4.47214	14.5602	5.83095	9.43398	12.083	15.5242	9.48683	9.48683	14.4222	15.2971	10	9.84886	10.198	10.8167	10.0499	16.2788	3.16228	18.3576	12.0416	2.23607	2.82843	9.89949	16.5529	15.2971	10.7703	13.6015	11.4018	14.3178	4.12311	4.47214	8.24621	9.21954	11.1803	7.81025	7.61577	6.08276	1.41421	6.32456	6.08276	16.1245	14.8661	16.7631	4.12311	13.1529	13.9284	9.21954	12.3693	4.24264	15.5242	4.12311	12.7279	15.1327	9.05539	9	10.2956	9.48683	3.16228	1	11.0454	3.60555	13	11.6619	2.23607	6.40312	9.43398	5.83095	10.8167	
9.48683	10.6301	5	4.47214	8.544	13.1529	0	6.32456	10.198	5.38516	9.48683	8.24621	7.28011	13.0384	1	11.6619	2	1.41421	12.8062	8.48528	8.06226	15.6525	7.61577	8.06226	6.7082	10.6301	7.2111	2.23607	10.0499	14.2127	5.83095	2.23607	15.8114	11.1803	2.23607	12.2066	8.60233	7.28011	2.82843	6.40312	4.12311	10.0499	2.23607	3.60555	14.2127	3	13.0384	4.24264	3.16228	14.0357	11.4018	12.083	14.5602	11	10.8167	9.21954	5.38516	3.60555	6	9.84886	8	13.4164	12.53	5	15.5563	4.47214	11.3137	7.81025	16.1245	14.0357	7	14.4222	3	7.07107	7.61577	15.2315	4	7	4	5.09902	11.1803	6.32456	9.48683	11.7047	2	5	17.0294	13.6015	14.8661	10.4403	14.1421	3.60555	10.7703	2	8.544	11.4018	11.4018	12.8062	9.43398	8.94427	
7.61577	5.38516	3.60555	8.24621	2.23607	7	6.32456	0	4	1	11.4018	10	1	7.07107	5.38516	5.65685	7.2111	5.09902	7.2111	4	7.81025	9.43398	5.83095	9.21954	9.84886	6.08276	2	5	4.12311	8.60233	1.41421	4.12311	9.89949	6.40312	8.06226	6.40312	5.09902	6.40312	8.94427	3.60555	3.60555	9.43398	8.544	3	9.48683	3.60555	9.05539	3.16228	9.48683	8.544	12.7279	9.05539	8.24621	5.38516	7	10.6301	8.544	5	7.2111	7.28011	8.48528	7.2111	6.40312	2.23607	10.2956	4.47214	6.32456	3	10	8.06226	2.23607	8.48528	9.21954	8.60233	10.2956	8.94427	6.32456	7.81025	2.82843	5.83095	5	8.94427	3.16228	9.21954	8.24621	2.23607	11.4018	9.21954	9.84886	4.12311	8	4.12311	4.47214	6	6.7082	5.09902	5.83095	8.24621	3.60555	6.32456	
9.89949	5.38516	7.28011	12.1655	2.23607	3	10.198	4	0	5	14.7648	13.4164	3	3.16228	9.21954	4	10.7703	9.05539	6	5.65685	10.8167	6.40312	8.60233	12.53	13.6015	6.7082	4.47214	8.544	1	7.07107	5.09902	8.06226	7.61577	4.12311	11.7047	5	7.07107	9.43398	12.6491	6.7082	6.7082	12.0416	12.3693	7	9.05539	7.28011	9.48683	7.07107	13.3417	5	15.8114	10.2956	4.47214	2.23607	8.06226	13.8924	12.3693	8.06226	10.7703	9.21954	11.6619	4.47214	4.12311	5.38516	9.05539	8.24621	6.32456	5	7.2111	4.12311	3.60555	6.32456	13.1529	12.083	13.9284	5.65685	10.198	11.1803	6.32456	9.48683	3	12.6491	1.41421	10.8167	12.1655	6.08276	9.48683	9.21954	9	1	4	8.06226	2	10	9.21954	1.41421	5.09902	8.24621	3.60555	8.48528	
7.28011	5.83095	2.82843	7.28011	3.16228	8	5.38516	1	5	0	10.6301	9.21954	2	8.06226	4.47214	6.40312	6.40312	4.12311	7.81025	4.12311	7.2111	10.2956	5.38516	8.48528	8.94427	6.32456	2.23607	4.24264	5.09902	9.21954	1	3.16228	10.6301	7.2111	7.2111	7.07107	5	5.83095	8.06226	3.16228	3.16228	8.94427	7.61577	2	9.84886	2.82843	9.21954	2.23607	8.544	9.48683	12.0416	9	9.21954	6.32456	7.07107	9.89949	7.61577	4.47214	6.40312	7.07107	7.81025	8.06226	7.2111	2	10.8167	3.60555	6.7082	3.16228	10.8167	9.05539	2.82843	9.21954	8.24621	7.81025	9.43398	9.84886	5.38516	7.07107	2.23607	5	5.83095	8.06226	4.12311	9.05539	7.28011	1.41421	12.0416	9.48683	10.2956	5.09902	9	3.16228	5.38516	5	6.32456	6.08276	6.40312	8.544	4.24264	6.08276	
