120
0	9.48683	6	9.21954	8.544	4	7.81025	7.81025	6.7082	2	5.09902	7.61577	2.23607	7.28011	6.08276	3.60555	9.21954	9.48683	7.81025	8.60233	7.61577	2.82843	6.7082	8.544	8.48528	3.16228	10.4403	7.28011	7.81025	6.40312	7.07107	6.08276	2.23607	10.7703	8.06226	2.82843	7	11.4018	4.24264	6.08276	3.60555	11.4018	10.4403	7.2111	5	5.65685	3.16228	10.2956	11.6619	7.28011	10.2956	8.06226	6.32456	10.198	6.40312	8.60233	9.43398	5.83095	4.12311	8.06226	4.24264	1.41421	6.08276	7.07107	5	3.60555	6.32456	2.23607	5.38516	8.24621	4.12311	5.38516	9.21954	5.38516	7.2111	9.05539	2.82843	8.94427	5.83095	8.94427	6.08276	7.61577	10.6301	8.06226	2.23607	10.0499	9.43398	10	9.89949	3.16228	8.06226	8.544	9.84886	7.07107	1	5.09902	2.23607	3	11.4018	5.65685	5.09902	7.07107	1.41421	4.12311	10	3.16228	11.3137	9	7.07107	8.06226	4	9.21954	7	7.07107	8.48528	12.2066	2	8.94427	13.4536	10	
9.48683	0	12.7279	10.4403	7.81025	11.4018	8.544	9.84886	15	10.2956	12.8062	12.6491	11.1803	5.38516	12.0416	7.81025	3.60555	13.4164	5	2.82843	7.2111	11.0454	3	1	9.48683	12.1655	6.08276	14.8661	3.60555	8.06226	4.47214	13.4536	11.7047	1.41421	13.6015	8.60233	3.60555	12.1655	6	8.544	6.08276	10	1	10.2956	5	8.60233	11.6619	2	3.16228	2.23607	12.6491	14.8661	11.4018	5.09902	5.38516	8.24621	2.23607	7.2111	5.38516	6.40312	12	8.24621	5	8.94427	5	13	11.4018	11.1803	10.6301	13.0384	10.0499	13.6015	9.21954	7.28011	5.83095	14.4222	7.07107	7.07107	12.1655	7.07107	3.60555	2	5.38516	2.23607	8.06226	2.23607	8.06226	11.4018	10.198	6.32456	11.1803	6.08276	13	10.7703	9.84886	5.65685	7.28011	6.7082	4	5.09902	11.3137	14.1421	10.7703	6.40312	3.16228	7.2111	11.0454	3	8.94427	7.28011	5.83095	13.8924	13.4536	12.8062	4.24264	10.0499	7.61577	1.41421	12.0416	5.83095	
6	12.7279	0	6.08276	14.3178	2	6.08276	5	3	4	1.41421	13.3417	4.12311	8.06226	1	5	13.8924	4.24264	13	13.0384	13.3417	8.24621	10.8167	12.0416	6	7.61577	10.4403	2.23607	12.53	5.38516	8.60233	1	5.38516	14.1421	2.23607	4.47214	9.21954	7.61577	9.48683	12.0416	8.544	9.05539	13.4536	4	7.81025	4.47214	3.16228	14.2127	15.6205	10.6301	5.83095	2.23607	12.1655	10.7703	11.7047	7.07107	13.6015	5.83095	8.06226	13.6015	9.48683	7.07107	7.81025	5.09902	9.84886	5	2	7.28011	2.23607	2.82843	10.0499	2.23607	7	11.1803	12.6491	3.16228	8.24621	8.24621	11.4018	14.5602	9.21954	11.4018	15.6525	10.6301	5.38516	12.2066	8.06226	6.32456	7.07107	7.61577	14.0357	8.544	5	13.0384	5	7.07107	7.28011	6.7082	15.8114	10.7703	1.41421	1.41421	5.09902	6.40312	14.4222	5.83095	8.24621	10.8167	13.0384	7.28011	7.2111	3.60555	1	1.41421	13.4164	10.0499	6.32456	12.8062	10.4403	15.2315	
9.21954	10.4403	6.08276	0	15.2971	6.7082	2	1.41421	9.05539	7.81025	7.28011	16.6433	8.60233	5.09902	5.09902	5.83095	13.0384	3.60555	13.0384	12.0416	14.3178	12.0416	10	10.198	1	12.0416	5.65685	8	12	3.16228	6.08276	7.07107	10	11.7047	5.09902	6.40312	7.07107	2.23607	10.4403	13.9284	9.48683	3	10.7703	2.23607	7.07107	3.60555	8.06226	12.3693	13.6015	9.05539	2.23607	7.07107	15.2643	6.40312	12.1655	2.23607	12.1655	4.12311	8.24621	14.1421	13.4536	9.43398	6	2.23607	10.198	10.2956	4.12311	11.3137	4.47214	4.12311	13.0384	8.24621	1.41421	12.6491	13.1529	5.38516	9.84886	3.60555	15	15.1327	8	10.0499	15.0333	8.24621	7.2111	8.94427	2.82843	1	1	8.544	16.5529	4.47214	2.82843	15.6525	8.48528	6.08276	8.94427	7.61577	14.3178	11.1803	5.38516	7	9.21954	6.32456	13.1529	6.7082	2.23607	7.61577	14.8661	3.16228	7.28011	4.47214	6	5	13	4	8.06226	11.1803	4.47214	15	
8.544	7.81025	14.3178	15.2971	0	12.3693	13.3417	14.1421	15.2315	10.4403	13.6015	6.08276	10.7703	10.7703	14.1421	10	4.47214	17	2.82843	5	1	7.81025	5.83095	7.07107	14.3178	9.21954	13.0384	15.8114	4.24264	12.1655	9.84886	14.5602	10.2956	8.06226	16.1245	10.0499	8.94427	17.4642	5	2.82843	6	16.1555	8.60233	14.0357	8.24621	12.0416	11.7047	6.7082	7.28011	7.2111	17.1172	16.4924	5.38516	12.2066	3.16228	13.6015	5.83095	11.1803	7.07107	1.41421	7.81025	7.28011	9.48683	13.1529	5.09902	11.6619	14.0357	8.60233	13.0384	16.0312	5.65685	13.9284	14.5602	3.16228	2.23607	17.1172	6.08276	13	6.7082	1	7.61577	6.40312	4	8.60233	9.05539	9.89949	13.9284	16.2788	15.5242	7	4	12.083	17.0294	4.12311	9.48683	9.21954	7.07107	8	6.08276	4.12311	13.1529	15.5242	9.84886	9.05539	5.38516	9	16.7631	10	2.23607	12.6491	8.06226	17.0294	15.2971	15.1327	3.60555	16.5529	8.06226	6.40312	18.3848	3	
4	11.4018	2	6.7082	12.3693	0	6.08276	5.38516	3.60555	2	1.41421	11.4018	2.23607	7.28011	2.23607	3.60555	12.2066	5.83095	11.1803	11.4018	11.4018	6.32456	9.21954	10.6301	6.32456	5.83095	10.0499	3.60555	10.8167	5	7.61577	2.23607	3.60555	12.8062	4.12311	2.82843	8.06226	8.60233	7.61577	10.0499	6.7082	9.48683	12.2066	4.47214	6.40312	4	1.41421	12.7279	14.1421	9.21954	7.07107	4.12311	10.198	10.198	9.84886	7.07107	12.0416	5.09902	6.40312	11.7047	7.61577	5.09902	6.7082	5.09902	8.06226	3.60555	2.82843	5.38516	2.23607	4.47214	8.06226	2.23607	7.28011	9.21954	10.7703	5.09902	6.32456	8	9.48683	12.6491	7.81025	9.89949	13.8924	9.43398	3.60555	11.1803	8.06226	7.2111	7.61577	5.83095	12.0416	8.06226	6.40312	11.0454	3	5.83095	5.38516	5	14.2127	8.94427	1.41421	3.16228	3.16228	5	12.8062	4.24264	8.94427	9.84886	11.0454	7	5.65685	5.38516	3	3.16228	11.6619	10.4403	4.47214	11.3137	11.1803	13.4164	
7.81025	8.544	6.08276	2	13.3417	6.08276	0	1.41421	9.05539	6.7082	7	15	7.61577	3.16228	5.09902	4.24264	11.0454	5	11.0454	10.0499	12.3693	10.6301	8	8.24621	1	10.8167	4.47214	8.24621	10	1.41421	4.12311	7.07107	8.94427	9.84886	5.83095	5	5.09902	4.12311	8.544	12.083	7.61577	3.60555	8.94427	2.23607	5.09902	2.23607	7.28011	10.4403	11.7047	7.07107	4.12311	7.61577	13.6015	5	10.198	1	10.198	2.23607	6.32456	12.1655	12.0416	7.81025	4	1	8.24621	9.48683	4.12311	10	4	5	11.4018	8	1.41421	10.7703	11.1803	6.40312	8.06226	2.23607	13.4536	13.1529	6	8.06226	13.0384	6.32456	5.65685	7.2111	2	3	2.23607	6.7082	14.7648	2.82843	4.47214	13.8924	7.2111	4.12311	7.2111	5.83095	12.3693	9.21954	5	7.28011	8.06226	4.47214	11.1803	5	3.60555	5.83095	13	1.41421	5.38516	5.65685	6.32456	5.38516	11	4.47214	6.40312	9.21954	5.65685	13	
7.81025	9.84886	5	1.41421	14.1421	5.38516	1.41421	0	8	6.40312	6.08276	15.2643	7.2111	4.47214	4	4.47214	12.1655	3.60555	12	11.1803	13.1529	10.6301	9.05539	9.48683	1	10.6301	5.83095	7.07107	11.0454	2	5.38516	6	8.60233	11.1803	4.47214	5	6.32456	3.60555	9.21954	12.6491	8.24621	4.12311	10.2956	1	6	2.23607	6.7082	11.7047	13	8.24621	3	6.32456	13.8924	6.40312	11.0454	2.23607	11.4018	3	7.07107	13.0384	12.0416	8.06226	5.09902	1	9.05539	8.94427	3	9.89949	3.16228	3.60555	11.6619	7.07107	2	11.4018	12.0416	5	8.544	3.60555	13.6015	14.0357	7.07107	9.21954	14.1421	7.61577	5.83095	8.60233	3.16228	2.23607	2.23607	7.28011	15.2315	4.24264	3.16228	14.3178	7.07107	5	7.61577	6.32456	13.6015	10.0499	4.12311	6.08276	7.81025	5.09902	12.3693	5.38516	3.60555	7.2111	13.6015	2.82843	6.08276	4.24264	5.09902	4.12311	12.0416	5.09902	6.7082	10.4403	5.83095	14.0357	
6.7082	15	3	9.05539	15.2315	3.60555	9.05539	8	0	5	2.23607	13	4.47214	10.7703	4	7.2111	15.6205	6.7082	14.4222	14.8661	14.3178	8.06226	12.7279	14.2127	9	7	13.3417	1.41421	14.2127	8.24621	11.1803	2	5.09902	16.4012	4.47214	6.40312	11.6619	10.4403	10.8167	12.6491	10	12.0416	15.8114	7	10	7.28011	3.60555	16.2788	17.6918	12.8062	8.544	2.82843	12.0416	13.6015	13.0384	10.0499	15.5563	8.544	9.89949	14.7648	9	8.06226	10.2956	8.06226	11.4018	4	5	7.07107	5.09902	5.38516	10.198	1.41421	10	12.083	13.8924	5	9.43398	11.1803	11	15.6525	11.4018	13.4536	17.2047	13.0384	7.07107	14.7648	11.0454	9.21954	10.0499	9.21954	14.1421	11.4018	7.61577	13.1529	5.83095	9.43398	8.60233	8.48528	17.6918	12.2066	4.12311	2.23607	5.38516	8.60233	16.2788	7.81025	11.1803	13.4164	13.6015	10.198	9.21954	5.83095	3.16228	4.12311	15	13.0384	7.81025	14.8661	13.3417	16.6433	
2	10.2956	4	7.81025	10.4403	2	6.7082	6.40312	5	0	3.16228	9.48683	1	7	4.12311	3	10.6301	7.61577	9.43398	9.89949	9.48683	4.47214	7.81025	9.43398	7.2111	4.24264	10.0499	5.38516	9.21954	5.38516	7.07107	4.12311	2.23607	11.6619	6.08276	2	7.28011	9.89949	5.83095	8.06226	5	10.2956	11.1803	5.65685	5.38516	4.47214	1.41421	11.4018	12.8062	8.06226	8.60233	6.08276	8.24621	10	8.06226	7.61577	10.6301	5.09902	5	9.84886	5.83095	3.16228	6.08276	5.83095	6.40312	3	4.47214	3.60555	3.60555	6.32456	6.08276	3.60555	8.06226	7.28011	8.94427	7.07107	4.47214	8.24621	7.61577	10.7703	6.7082	8.60233	12.2066	8.544	2.23607	10.4403	8.544	8.48528	8.60233	4.24264	10.0499	8.06226	8.06226	9.05539	1	5.09902	3.60555	3.60555	12.7279	7.2111	3.16228	5.09902	1.41421	4.12311	11.3137	3.16228	10	9.21954	9.05539	7.28011	4.47214	7.28011	5	5.09902	10	11.1803	2.82843	10	12.2066	11.6619	
5.09902	12.8062	1.41421	7.28011	13.6015	1.41421	7	6.08276	2.23607	3.16228	0	12.1655	3	8.544	2.23607	5	13.6015	5.65685	12.53	12.8062	12.6491	7.07107	10.6301	12.0416	7.07107	6.32456	11.1803	2.23607	12.2066	6.08276	8.94427	1	4.12311	14.2127	3.60555	4.24264	9.43398	8.94427	8.94427	11.1803	8.06226	10.198	13.6015	5.09902	7.81025	5.09902	2	14.1421	15.5563	10.6301	7.2111	3	11.0454	11.4018	11.1803	8	13.4536	6.32456	7.81025	13	8.24621	6.32456	8.06226	6	9.43398	3.60555	3.16228	6.08276	3	4.24264	9	1	8.06226	10.4403	12.083	4.47214	7.61577	9.05539	10.198	13.9284	9.21954	11.3137	15.2643	10.8167	5	12.53	9	7.61577	8.24621	7.2111	13	9.21954	6.40312	12	4.12311	7.2111	6.7082	6.40312	15.6205	10.2956	2	2	4	6.40312	14.2127	5.65685	9.48683	11.1803	12.1655	8.06226	7.07107	5	2.23607	2.82843	13.0384	11.1803	5.83095	12.7279	11.7047	14.7648	
7.61577	12.6491	13.3417	16.6433	6.08276	11.4018	15	15.2643	13	9.48683	12.1655	0	9.21954	13.4536	13.6015	10.8167	10.0499	17.088	8.06226	10.198	6	5.09902	9.84886	11.7047	15.8114	6	16.4012	14.0357	9.21954	13.6015	12.8062	13.1529	8.06226	13.3417	15.5242	10.2956	12.2066	18.868	7.2111	4.12311	7.81025	18.4391	13.6015	14.7648	10.6301	13.0384	10.198	12.1655	13.0384	11.1803	17.8885	15.1327	1.41421	15.8114	7.28011	15.6205	11.1803	12.8062	9.21954	7	4	7.2111	12.0416	14.4222	8.06226	9	13.9284	6.08276	13	15.8114	3.60555	12.0416	16.4012	5.38516	7.07107	16.4924	7.07107	15.5563	2	7.07107	10.8167	10.7703	10.0499	12.53	9.43398	14.3178	16.2788	17.4929	17.2047	8.48528	2.23607	14.8661	17.4642	2	8.544	11.3137	7.81025	9.21954	12	7.61577	12.6491	14.1421	8.24621	10.6301	11.0454	10	18.6011	13.8924	4	14.8661	9.89949	16.7631	14.3178	14.5602	9.05539	19.105	8.60233	11.4018	20.6155	9.05539	
2.23607	11.1803	4.12311	8.60233	10.7703	2.23607	7.61577	7.2111	4.47214	1	3	9.21954	0	8	4.47214	4	11.3137	8.06226	10	10.6301	9.84886	4.12311	8.60233	10.2956	8.06226	3.60555	11.0454	5.09902	9.89949	6.32456	8.06226	4	1.41421	12.53	6.32456	3	8.24621	10.6301	6.40312	8.24621	5.65685	11.1803	12.083	6.40312	6.32456	5.38516	1	12.2066	13.6015	8.94427	9.21954	6	8.06226	11	8.60233	8.544	11.4018	6.08276	5.83095	10.2956	5.38516	3.60555	7.07107	6.7082	7.07107	2	5	3.16228	4.24264	6.7082	6	3.16228	8.94427	7.61577	9.43398	7.28011	5	9.21954	7.28011	11.1803	7.61577	9.43398	12.8062	9.48683	3.16228	11.4018	9.48683	9.21954	9.43398	5	10	9.05539	8.60233	9	1.41421	6.08276	4.24264	4.47214	13.4536	7.81025	3.60555	5	1	5.09902	12.0416	4.12311	10.8167	10.198	9.21954	8.24621	5.38516	7.61577	5.09902	5.38516	10.6301	12.083	3.60555	10.8167	13.0384	12.2066	
7.28011	5.38516	8.06226	5.09902	10.7703	7.28011	3.16228	4.47214	10.7703	7	8.544	13.4536	8	0	7.2111	4	8	8.06226	8.24621	7	9.84886	9.84886	5.09902	5.09902	4.12311	10.4403	3.16228	10.2956	7.07107	2.82843	1	8.94427	9.05539	6.7082	8.48528	5	2	7	6.40312	10	5.65685	5.38516	5.83095	5	2.82843	3.60555	8.06226	7.28011	8.544	4	7.28011	10	12.0416	3	7.61577	3	7.07107	2.23607	4.24264	9.48683	11.1803	6.7082	1.41421	3.60555	5.83095	10	6.40312	9.48683	5.83095	7.81025	10	9.48683	4	8.60233	8.544	9.21954	6.40312	2.23607	12.2066	10.4403	3.16228	5	10	3.16228	5.09902	4.24264	3.16228	6.08276	5	5	12.8062	1.41421	7.61577	12.0416	7.07107	2.23607	5.83095	4.47214	9.21954	6.7082	6.7082	9.43398	8.06226	3.16228	8.06226	4.12311	6.08276	2.82843	10.8167	2	3.60555	8.60233	8.60233	7.81025	8.06226	5.83095	5.38516	6.08276	7.61577	10.0499	
6.08276	12.0416	1	5.09902	14.1421	2.23607	5.09902	4	4	4.12311	2.23607	13.6015	4.47214	7.2111	0	4.47214	13.4164	3.60555	12.6491	12.53	13.1529	8.544	10.2956	11.4018	5	8.06226	9.48683	3.16228	12.083	4.47214	7.81025	2	5.83095	13.4536	2	4.12311	8.48528	6.7082	9.21954	12	8.24621	8.06226	12.7279	3	7.2111	3.60555	3.60555	13.6015	15	10	5	2.82843	12.3693	9.84886	11.4018	6.08276	13.0384	5	7.61577	13.3417	9.84886	7	7.07107	4.12311	9.48683	5.65685	1	7.61577	1.41421	2.23607	10.198	3.16228	6	11.0454	12.3693	3	8.06226	7.28011	11.7047	14.3178	8.60233	10.8167	15.2315	9.89949	5.09902	11.4018	7.07107	5.38516	6.08276	7.28011	14.1421	7.61577	4.24264	13.1529	5.09902	6.40312	7.07107	6.32456	15.2643	10.4403	1	2.23607	5.38516	5.83095	13.8924	5.38516	7.28011	10	13	6.32456	6.7082	3.16228	1.41421	1	13	9.05539	6.08276	12.2066	9.48683	14.8661	
3.60555	7.81025	5	5.83095	10	3.60555	4.24264	4.47214	7.2111	3	5	10.8167	4	4	4.47214	0	8.94427	7	8.24621	8.06226	9	6.40312	5.83095	7.07107	5	6.7082	7.07107	7.07107	7.61577	2.82843	4.12311	5.65685	5.09902	9.21954	6.32456	1	4.47214	8.06226	5	8.24621	4	7.81025	8.60233	4.12311	2.82843	2.23607	4.12311	9.21954	10.6301	5.65685	7.28011	7.2111	9.43398	7	7.07107	5	8.60233	2.23607	3.16228	9.05539	7.81025	3.60555	3.16228	3.60555	5.09902	6	4.12311	5.83095	3.16228	6.08276	7.2111	5.83095	5.65685	7.07107	8.06226	7.28011	4.12311	5.38516	9.21954	10.0499	4.24264	6.40312	10.7703	5.83095	1.41421	7.61577	5.83095	6.7082	6.40312	3	10.7703	5.09902	7.07107	9.84886	3.16228	2.23607	3.16228	2	10.8167	6.08276	3.60555	6.40312	4.12311	1.41421	9.43398	1	7.81025	6.32456	9.21954	4.47214	2.23607	7.07107	5.83095	5.38516	8.544	8.60233	2.23607	7.81025	9.89949	10.4403	
9.21954	3.60555	13.8924	13.0384	4.47214	12.2066	11.0454	12.1655	15.6205	10.6301	13.6015	10.0499	11.3137	8	13.4164	8.94427	0	15.5242	2	1	4.12311	9.84886	3.16228	3.16228	12.0416	11.1803	9.48683	15.8114	1.41421	10.198	7	14.4222	11.4018	3.60555	15.2315	9.43398	6	15	5	6	5.65685	13.1529	4.24264	12.3693	6.32456	10.4403	12.0416	2.23607	3	4	15.1327	16.1245	9	8.544	3.16228	11	1.41421	9.21954	5.83095	3.16228	10.4403	7.81025	7.07107	11.1803	4.24264	12.8062	13	10.2956	12.083	14.8661	8.24621	14.2127	12	5.09902	3	16.1555	6.40312	10.0499	10.0499	3.60555	5.09902	3	2	5.09902	8.60233	5.83095	11.0454	14.0357	13	6.40312	8.24621	9.05539	15.2971	8.06226	9.89949	7.28011	7.07107	7.2111	2.23607	3.60555	12.53	15.2643	10.6301	7.61577	1	8.06226	14.0357	6.32456	6.08276	10	6.7082	15.8114	14.7648	14.3178	1	13.3417	7.81025	2.23607	15.2971	2.23607	
