50
0	53	91	8	91	57	48	59	27	51	21	21	58	98	95	10	85	63	97	70	79	99	56	80	86	72	81	68	90	86	23	27	15	78	37	18	47	87	62	70	43	11	45	98	86	84	16	74	86	27	
53	0	47	98	10	88	18	6	55	24	51	12	71	23	60	50	42	90	29	58	87	49	61	48	31	76	91	91	85	99	55	6	30	37	29	88	61	77	24	1	49	64	23	48	29	14	12	1	61	17	
91	47	0	78	72	8	50	49	75	65	13	15	23	14	87	13	66	5	90	10	27	52	33	63	87	60	77	64	58	66	43	82	97	59	90	74	63	48	52	33	81	20	28	32	42	16	10	34	87	63	
8	98	78	0	54	47	71	52	78	67	99	44	55	35	24	69	50	15	25	51	47	73	31	5	1	66	37	99	59	46	61	53	83	29	84	56	65	87	65	11	18	71	81	58	54	51	21	1	22	31	
91	10	72	54	0	57	59	58	84	4	85	98	71	64	44	51	87	83	64	37	54	81	1	63	39	84	95	78	87	26	20	1	89	86	48	40	53	6	98	64	43	39	78	95	81	21	58	48	72	8	
57	88	8	47	57	0	72	61	75	15	48	23	62	64	18	42	37	33	87	29	45	50	73	100	49	63	84	77	5	51	58	99	35	16	77	2	48	69	19	63	94	65	78	26	45	6	78	37	42	82	
48	18	50	71	59	72	0	76	7	74	5	24	54	60	32	97	76	55	88	47	4	46	69	1	64	45	16	92	70	87	60	40	88	32	33	90	89	41	66	73	36	89	72	97	70	34	61	53	15	64	
59	6	49	52	58	61	76	0	22	48	20	2	77	34	24	55	8	27	28	7	66	12	61	90	69	13	32	71	52	60	59	25	65	36	71	58	11	64	80	29	22	80	16	30	47	8	72	27	18	12	
27	55	75	78	84	75	7	22	0	35	45	37	40	1	11	27	93	27	83	88	56	51	79	31	69	34	97	85	6	60	5	52	49	8	99	68	87	73	69	92	47	48	2	96	3	31	44	86	89	54	
51	24	65	67	4	15	74	48	35	0	63	35	4	95	66	39	72	91	50	68	59	83	1	2	2	4	16	35	3	23	40	29	85	71	50	84	9	48	97	18	77	76	7	28	90	4	63	91	69	22	
21	51	13	99	85	48	5	20	45	63	0	98	50	32	12	21	58	75	60	34	92	89	25	28	61	24	96	36	16	33	16	34	55	81	79	20	83	25	34	33	46	5	63	57	73	31	81	56	3	48	
21	12	15	44	98	23	24	2	37	35	98	0	55	40	27	35	17	15	81	45	3	17	20	53	3	41	94	41	1	46	25	53	41	1	28	66	37	18	21	65	24	23	78	53	54	99	73	7	5	62	
