50
0	3.16228	3.60555	6.32456	5.83095	1	6	3.16228	5.09902	1	5.38516	5.38516	3.60555	5.09902	5	8.24621	6.40312	8.94427	3.60555	8.24621	7.07107	4.12311	6.08276	5.38516	1.41421	8.60233	3.16228	4.47214	8.06226	2	5	4.24264	6.7082	4	2.23607	7.81025	2.82843	3.60555	5.83095	8.94427	8.544	5	1.41421	7	2	2.23607	3.16228	5.83095	5.65685	3.60555	
3.16228	0	5.38516	9.05539	8.48528	4.12311	9.05539	6.32456	8.24621	2.23607	8.06226	7.81025	6.7082	8	6.7082	11.0454	8.544	11.4018	6.40312	11.4018	10	7	9.21954	6.08276	4	11.6619	6	5.09902	10.4403	1.41421	5	2	9.21954	7.07107	5	10.8167	5.09902	6.08276	8.94427	12.083	11.7047	7.28011	2.82843	10.0499	4.24264	3.60555	2	8.24621	8.60233	2.23607	
3.60555	5.38516	0	4.12311	8.06226	3.16228	5	4.12311	5	4.24264	3.16228	8	5.09902	3.60555	1.41421	6.08276	3.16228	6.08276	6	7.81025	5.38516	2.82843	5.65685	8.94427	2.23607	9.43398	2.23607	8.06226	5.09902	5	8.60233	5	4	3.60555	2	8.94427	1	1.41421	6.7082	9.21954	8.48528	2	5	5.83095	5.38516	5.83095	6.40312	3	7.28011	4	
6.32456	9.05539	4.12311	0	7.61577	5.38516	2	4.24264	3.16228	7.28011	1	8.06226	5	1.41421	3.60555	2	2.23607	2.82843	6.40312	4.47214	1.41421	2.23607	3	10.6301	5.09902	7.07107	3.16228	10	2.23607	8.24621	10.8167	9.05539	1	2.82843	4.12311	7	4	3	5.09902	6.32456	5.38516	2.23607	7.61577	2.23607	7.2111	8.06226	9.48683	1.41421	6.32456	8.06226	
5.83095	8.48528	8.06226	7.61577	0	5.38516	5.83095	4	4.47214	6.40312	7.28011	1	3	6.32456	9	8.60233	9.21954	10.2956	2.23607	5.83095	7.2111	6.08276	5	5	6.32456	4	6	5.09902	9.84886	7.07107	6.08276	10	8.544	5.09902	6.08276	3	7.07107	7	2.82843	5.09902	5.38516	8.06226	5.65685	6.40312	4.24264	5	7.2111	8.24621	1.41421	9.43398	
1	4.12311	3.16228	5.38516	5.38516	0	5	2.23607	4.12311	2	4.47214	5.09902	2.82843	4.12311	4.47214	7.28011	5.65685	8.06226	3.16228	7.28011	6.08276	3.16228	5.09902	5.83095	1	7.81025	2.23607	5	7.2111	3	5.65685	5	5.83095	3	1.41421	7.07107	2.23607	2.82843	5	8.06226	7.61577	4.24264	2.23607	6	2.23607	2.82843	4.12311	5	5	4.24264	
6	9.05539	5	2	5.83095	5	0	3.16228	1.41421	7	2.23607	6.40312	3.60555	1.41421	5	2.82843	4.12311	4.47214	5	2.82843	1.41421	2.23607	1	9.43398	5.09902	5.09902	3.16228	8.94427	4.12311	8	9.84886	9.48683	3	2	4.12311	5	4.47214	3.60555	3.16228	4.47214	3.60555	3.60555	7.07107	1	6.32456	7.28011	9.05539	3.16228	4.47214	8.544	
3.16228	6.32456	4.12311	4.24264	4	2.23607	3.16228	0	2	4.12311	3.60555	4.12311	1	2.82843	5	5.83095	5.38516	7.07107	2.23607	5.09902	4.47214	2.23607	3	6.40312	2.82843	5.65685	2	5.83095	6.40312	5.09902	6.7082	7.2111	5	1.41421	2.23607	5	3.16228	3	2.82843	5.83095	5.38516	4.12311	4	4.12311	3.16228	4.12311	6	4.47214	3.16228	6.40312	
5.09902	8.24621	5	3.16228	4.47214	4.12311	1.41421	2	0	6.08276	3	5	2.23607	2	5.38516	4.24264	5	5.83095	3.60555	3.16228	2.82843	2.23607	1	8.06226	4.47214	4.47214	2.82843	7.61577	5.38516	7.07107	8.544	8.94427	4.12311	1.41421	3.60555	4.12311	4.24264	3.60555	2	4.24264	3.60555	4.12311	6	2.23607	5.09902	6.08276	8	4	3.16228	8.06226	
1	2.23607	4.24264	7.28011	6.40312	2	7	4.12311	6.08276	0	6.32456	5.83095	4.47214	6.08276	5.65685	9.21954	7.2111	9.84886	4.24264	9.21954	8.06226	5.09902	7.07107	5.09902	2.23607	9.43398	4.12311	4.12311	8.94427	1	4.47214	3.60555	7.61577	5	3.16228	8.60233	3.60555	4.47214	6.7082	9.84886	9.48683	5.83095	1	8	2.23607	2	2.23607	6.7082	6.40312	3.16228	
